-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
IPER ; ICEN ;IPAT ;  Dur   ;SIST;   Nome Sist   ;  Demanda   ;  GerPeq  ;   Gter   ;  GterAT  ;   Ghid   ;  Cbomb   ;  Compra  ;  Venda   ; IntercLiq  ; Itaipu50 ; Itaipu60 ; Deficit  ;   ENA    ;   EarmInic    ;EarmInic% ;    EarmFim    ; EarmFim% ;   CMO   ;
  -  ;  -   ;  -  ;  (h)   ; -  ;       -       ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ; (MWmes)  ;    (MWmes)    ;   (%)    ;    (MWmes)    ;   (%)    ; ($/MWh) ;
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;  107 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  107 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  108 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2767.40 ;   393.00 ; 31578.64 ;     0.00 ;     0.00 ;     0.00 ;   10333.96 ;  1900.00 ;  6400.06 ;     0.00 ;  48242.5 ;     113806.83 ;    55.70 ;     130441.13 ;    63.84 ;    0.00 ;
   6 ;  108 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2767.40 ;   393.00 ; 29298.72 ;    80.30 ;     0.00 ;     0.00 ;    9438.38 ;  1900.00 ;  5845.19 ;     0.00 ;  48242.5 ;     113806.83 ;    55.70 ;     130441.13 ;    63.84 ;    0.00 ;
   6 ;  108 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2767.40 ;   393.00 ; 21894.70 ;   115.60 ;     0.00 ;     0.00 ;    7714.50 ;  1900.00 ;  4797.10 ;     0.00 ;  48242.5 ;     113806.83 ;    55.70 ;     130441.13 ;    63.84 ;    0.00 ;
   6 ;  108 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2767.40 ;   393.00 ; 26057.73 ;    77.54 ;     0.00 ;     0.00 ;    8779.47 ;  1900.00 ;  5447.30 ;     0.00 ;  48242.5 ;     113806.83 ;    55.70 ;     130441.13 ;    63.84 ;   63.83 ;
   6 ;  108 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  8010.99 ;     0.00 ;     0.00 ;     0.00 ;    3819.01 ;    -     ;    -     ;     0.00 ;  10799.9 ;       7167.15 ;    36.02 ;      13529.48 ;    68.00 ;    0.00 ;
   6 ;  108 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  5864.15 ;     0.00 ;     0.00 ;     0.00 ;    4390.35 ;    -     ;    -     ;     0.00 ;  10799.9 ;       7167.15 ;    36.02 ;      13529.48 ;    68.00 ;    0.00 ;
   6 ;  108 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;  3468.32 ;     0.00 ;     0.00 ;     0.00 ;    3823.08 ;    -     ;    -     ;     0.00 ;  10799.9 ;       7167.15 ;    36.02 ;      13529.48 ;    68.00 ;    0.00 ;
   6 ;  108 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  5185.08 ;     0.00 ;     0.00 ;     0.00 ;    3946.32 ;    -     ;    -     ;     0.00 ;  10799.9 ;       7167.15 ;    36.02 ;      13529.48 ;    68.00 ;   63.83 ;
   6 ;  108 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  3877.24 ;     0.00 ;     0.00 ;     0.00 ;    3521.76 ;    -     ;    -     ;     0.00 ;   4396.5 ;      35234.81 ;    68.28 ;      38155.80 ;    73.94 ;    0.00 ;
   6 ;  108 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3344.15 ;     0.00 ;     0.00 ;     0.00 ;    3668.25 ;    -     ;    -     ;     0.00 ;   4396.5 ;      35234.81 ;    68.28 ;      38155.80 ;    73.94 ;    0.00 ;
   6 ;  108 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1253.50 ;     0.00 ;     0.00 ;     0.00 ;    3985.50 ;    -     ;    -     ;     0.00 ;   4396.5 ;      35234.81 ;    68.28 ;      38155.80 ;    73.94 ;    0.00 ;
   6 ;  108 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2399.96 ;     0.00 ;     0.00 ;     0.00 ;    3794.32 ;    -     ;    -     ;     0.00 ;   4396.5 ;      35234.81 ;    68.28 ;      38155.80 ;    73.94 ;   63.83 ;
   6 ;  108 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11457.1 ;      11427.27 ;    80.47 ;      11040.53 ;    77.75 ;    0.00 ;
   6 ;  108 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11457.1 ;      11427.27 ;    80.47 ;      11040.53 ;    77.75 ;    0.00 ;
   6 ;  108 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  11457.1 ;      11427.27 ;    80.47 ;      11040.53 ;    77.75 ;    0.00 ;
   6 ;  108 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  11457.1 ;      11427.27 ;    80.47 ;      11040.53 ;    77.75 ;    0.00 ;
   6 ;  108 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  108 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  108 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  108 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  109 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 32703.28 ;    11.78 ;     0.00 ;     0.00 ;    9080.10 ;  1900.00 ;  6400.06 ;     0.00 ;  59451.2 ;     113806.83 ;    55.70 ;     139080.33 ;    68.07 ;   57.52 ;
   6 ;  109 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 31073.98 ;   115.60 ;     0.00 ;     0.00 ;    7557.42 ;  1900.00 ;  5845.19 ;     0.00 ;  59451.2 ;     113806.83 ;    55.70 ;     139080.33 ;    68.07 ;   57.26 ;
   6 ;  109 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 24861.03 ;   115.60 ;     0.00 ;     0.00 ;    4607.17 ;  1900.00 ;  4797.10 ;     0.00 ;  59451.2 ;     113806.83 ;    55.70 ;     139080.33 ;    68.07 ;   54.43 ;
   6 ;  109 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 28279.89 ;    88.36 ;     0.00 ;     0.00 ;    6427.13 ;  1900.00 ;  5447.30 ;     0.00 ;  59451.2 ;     113806.83 ;    55.70 ;     139080.33 ;    68.07 ;   63.83 ;
   6 ;  109 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  4158.44 ;     0.00 ;     0.00 ;     0.00 ;    7671.56 ;    -     ;    -     ;     0.00 ;   1502.0 ;       7167.15 ;    36.02 ;       6880.92 ;    34.58 ;   57.52 ;
   6 ;  109 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  2983.58 ;     0.00 ;     0.00 ;     0.00 ;    7270.92 ;    -     ;    -     ;     0.00 ;   1502.0 ;       7167.15 ;    36.02 ;       6880.92 ;    34.58 ;   57.26 ;
   6 ;  109 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;  1193.37 ;     0.00 ;     0.00 ;     0.00 ;    6098.03 ;    -     ;    -     ;     0.00 ;   1502.0 ;       7167.15 ;    36.02 ;       6880.92 ;    34.58 ;   54.43 ;
   6 ;  109 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  2363.54 ;     0.00 ;     0.00 ;     0.00 ;    6767.86 ;    -     ;    -     ;     0.00 ;   1502.0 ;       7167.15 ;    36.02 ;       6880.92 ;    34.58 ;   63.83 ;
   6 ;  109 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5423.56 ;     0.00 ;     0.00 ;     0.00 ;    1975.44 ;    -     ;    -     ;     0.00 ;  10448.7 ;      35234.81 ;    68.28 ;      42686.46 ;    82.72 ;   57.52 ;
   6 ;  109 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4118.34 ;     0.00 ;     0.00 ;     0.00 ;    2894.06 ;    -     ;    -     ;     0.00 ;  10448.7 ;      35234.81 ;    68.28 ;      42686.46 ;    82.72 ;   57.26 ;
   6 ;  109 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1409.25 ;     0.00 ;     0.00 ;     0.00 ;    3829.75 ;    -     ;    -     ;     0.00 ;  10448.7 ;      35234.81 ;    68.28 ;      42686.46 ;    82.72 ;   54.43 ;
   6 ;  109 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3056.05 ;     0.00 ;     0.00 ;     0.00 ;    3138.24 ;    -     ;    -     ;     0.00 ;  10448.7 ;      35234.81 ;    68.28 ;      42686.46 ;    82.72 ;   63.83 ;
   6 ;  109 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  17000.7 ;      11427.27 ;    80.47 ;      11733.76 ;    82.63 ;    0.00 ;
   6 ;  109 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  17000.7 ;      11427.27 ;    80.47 ;      11733.76 ;    82.63 ;    0.00 ;
   6 ;  109 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  17000.7 ;      11427.27 ;    80.47 ;      11733.76 ;    82.63 ;    0.00 ;
   6 ;  109 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  17000.7 ;      11427.27 ;    80.47 ;      11733.76 ;    82.63 ;    0.00 ;
   6 ;  109 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  109 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  109 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  109 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  110 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 31142.63 ;     0.00 ;     0.00 ;     0.00 ;    9998.97 ;  1900.00 ;  6400.06 ;     0.00 ;  45369.4 ;     113806.83 ;    55.70 ;     127450.41 ;    62.38 ;   98.06 ;
   6 ;  110 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 29050.78 ;     0.55 ;     0.00 ;     0.00 ;    8835.57 ;  1900.00 ;  5845.19 ;     0.00 ;  45369.4 ;     113806.83 ;    55.70 ;     127450.41 ;    62.38 ;   98.03 ;
   6 ;  110 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 22569.92 ;   110.54 ;     0.00 ;     0.00 ;    6263.22 ;  1900.00 ;  4797.10 ;     0.00 ;  45369.4 ;     113806.83 ;    55.70 ;     127450.41 ;    62.38 ;   93.86 ;
   6 ;  110 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 26239.12 ;    57.44 ;     0.00 ;     0.00 ;    7806.97 ;  1900.00 ;  5447.30 ;     0.00 ;  45369.4 ;     113806.83 ;    55.70 ;     127450.41 ;    62.38 ;   63.83 ;
   6 ;  110 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  5334.77 ;     0.00 ;     0.00 ;     0.00 ;    6203.03 ;    -     ;    -     ;     0.00 ;   6078.0 ;       7167.15 ;    36.02 ;      10909.42 ;    54.83 ;   98.06 ;
   6 ;  110 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  3502.76 ;     0.00 ;     0.00 ;     0.00 ;    6459.54 ;    -     ;    -     ;     0.00 ;   6078.0 ;       7167.15 ;    36.02 ;      10909.42 ;    54.83 ;   98.03 ;
   6 ;  110 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  1455.56 ;     0.00 ;     0.00 ;     0.00 ;    5543.64 ;    -     ;    -     ;     0.00 ;   6078.0 ;       7167.15 ;    36.02 ;      10909.42 ;    54.83 ;   93.86 ;
   6 ;  110 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2921.87 ;     0.00 ;     0.00 ;     0.00 ;    5917.34 ;    -     ;    -     ;     0.00 ;   6078.0 ;       7167.15 ;    36.02 ;      10909.42 ;    54.83 ;   63.83 ;
   6 ;  110 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4810.82 ;     0.00 ;     0.00 ;     0.00 ;    2588.18 ;    -     ;    -     ;     0.00 ;   4553.2 ;      35234.81 ;    68.28 ;      37922.63 ;    73.49 ;   98.06 ;
   6 ;  110 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3462.33 ;     0.00 ;     0.00 ;     0.00 ;    3550.07 ;    -     ;    -     ;     0.00 ;   4553.2 ;      35234.81 ;    68.28 ;      37922.63 ;    73.49 ;   98.03 ;
   6 ;  110 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1329.63 ;     0.00 ;     0.00 ;     0.00 ;    3909.37 ;    -     ;    -     ;     0.00 ;   4553.2 ;      35234.81 ;    68.28 ;      37922.63 ;    73.49 ;   93.86 ;
   6 ;  110 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2710.25 ;     0.00 ;     0.00 ;     0.00 ;    3484.03 ;    -     ;    -     ;     0.00 ;   4553.2 ;      35234.81 ;    68.28 ;      37922.63 ;    73.49 ;   63.83 ;
   6 ;  110 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13056.7 ;      11427.27 ;    80.47 ;      11167.84 ;    78.64 ;    0.00 ;
   6 ;  110 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13056.7 ;      11427.27 ;    80.47 ;      11167.84 ;    78.64 ;    0.00 ;
   6 ;  110 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13056.7 ;      11427.27 ;    80.47 ;      11167.84 ;    78.64 ;    0.00 ;
   6 ;  110 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13056.7 ;      11427.27 ;    80.47 ;      11167.84 ;    78.64 ;    0.00 ;
   6 ;  110 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  110 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  110 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  110 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  111 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2767.40 ;   393.00 ; 31460.60 ;     0.00 ;     0.00 ;     0.00 ;   10452.00 ;  1900.00 ;  6400.06 ;     0.00 ;  45416.0 ;     113806.83 ;    55.70 ;     128542.66 ;    62.91 ;    0.00 ;
   6 ;  111 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2767.40 ;   393.00 ; 28893.54 ;    66.61 ;     0.00 ;     0.00 ;    9829.87 ;  1900.00 ;  5845.19 ;     0.00 ;  45416.0 ;     113806.83 ;    55.70 ;     128542.66 ;    62.91 ;    0.00 ;
   6 ;  111 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2767.40 ;   393.00 ; 21936.22 ;   115.60 ;     0.00 ;     0.00 ;    7672.98 ;  1900.00 ;  4797.10 ;     0.00 ;  45416.0 ;     113806.83 ;    55.70 ;     128542.66 ;    62.91 ;    0.00 ;
   6 ;  111 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2767.40 ;   393.00 ; 25959.50 ;    74.54 ;     0.00 ;     0.00 ;    8874.69 ;  1900.00 ;  5447.30 ;     0.00 ;  45416.0 ;     113806.83 ;    55.70 ;     128542.66 ;    62.91 ;   63.83 ;
   6 ;  111 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  8604.58 ;     0.00 ;     0.00 ;     0.00 ;    3225.42 ;    -     ;    -     ;     0.00 ;  12828.6 ;       7167.15 ;    36.02 ;      15261.25 ;    76.70 ;    0.00 ;
   6 ;  111 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  6393.07 ;     0.00 ;     0.00 ;     0.00 ;    3861.43 ;    -     ;    -     ;     0.00 ;  12828.6 ;       7167.15 ;    36.02 ;      15261.25 ;    76.70 ;    0.00 ;
   6 ;  111 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;  3565.66 ;     0.00 ;     0.00 ;     0.00 ;    3725.74 ;    -     ;    -     ;     0.00 ;  12828.6 ;       7167.15 ;    36.02 ;      15261.25 ;    76.70 ;    0.00 ;
   6 ;  111 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  5507.18 ;     0.00 ;     0.00 ;     0.00 ;    3624.22 ;    -     ;    -     ;     0.00 ;  12828.6 ;       7167.15 ;    36.02 ;      15261.25 ;    76.70 ;   63.83 ;
   6 ;  111 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  3877.24 ;     0.00 ;     0.00 ;     0.00 ;    3521.76 ;    -     ;    -     ;     0.00 ;   4139.9 ;      35234.81 ;    68.28 ;      37896.78 ;    73.44 ;    0.00 ;
   6 ;  111 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3450.21 ;     0.00 ;     0.00 ;     0.00 ;    3562.19 ;    -     ;    -     ;     0.00 ;   4139.9 ;      35234.81 ;    68.28 ;      37896.78 ;    73.44 ;    0.00 ;
   6 ;  111 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1211.98 ;     0.00 ;     0.00 ;     0.00 ;    4027.02 ;    -     ;    -     ;     0.00 ;   4139.9 ;      35234.81 ;    68.28 ;      37896.78 ;    73.44 ;    0.00 ;
   6 ;  111 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2401.67 ;     0.00 ;     0.00 ;     0.00 ;    3792.61 ;    -     ;    -     ;     0.00 ;   4139.9 ;      35234.81 ;    68.28 ;      37896.78 ;    73.44 ;   63.83 ;
   6 ;  111 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11924.1 ;      11427.27 ;    80.47 ;      11200.37 ;    78.87 ;    0.00 ;
   6 ;  111 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11924.1 ;      11427.27 ;    80.47 ;      11200.37 ;    78.87 ;    0.00 ;
   6 ;  111 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  11924.1 ;      11427.27 ;    80.47 ;      11200.37 ;    78.87 ;    0.00 ;
   6 ;  111 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  11924.1 ;      11427.27 ;    80.47 ;      11200.37 ;    78.87 ;    0.00 ;
   6 ;  111 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  111 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  111 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  111 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  112 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 32853.49 ;     4.87 ;     0.00 ;     0.00 ;    8822.98 ;  1900.00 ;  6400.06 ;     0.00 ;  47940.9 ;     113806.83 ;    55.70 ;     130253.19 ;    63.75 ;   83.06 ;
   6 ;  112 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 31081.25 ;   107.44 ;     0.00 ;     0.00 ;    7441.99 ;  1900.00 ;  5845.19 ;     0.00 ;  47940.9 ;     113806.83 ;    55.70 ;     130253.19 ;    63.75 ;   82.58 ;
