***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;  128 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  128 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  129 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 32134.93 ;     6.30 ;     0.00 ;     0.00 ;    9012.97 ;  1900.00 ;  5797.76 ;     0.00 ;  46127.1 ;     103795.42 ;    50.80 ;     117788.21 ;    57.65 ;   98.44 ;
   6 ;  129 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 30006.71 ;   109.81 ;     0.00 ;     0.00 ;    7988.90 ;  1900.00 ;  5852.76 ;     0.00 ;  46127.1 ;     103795.42 ;    50.80 ;     117788.21 ;    57.65 ;   97.60 ;
   6 ;  129 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23136.30 ;   115.60 ;     0.00 ;     0.00 ;    5701.90 ;  1900.00 ;  4248.82 ;     0.00 ;  46127.1 ;     103795.42 ;    50.80 ;     117788.21 ;    57.65 ;   92.59 ;
   6 ;  129 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 27002.60 ;    85.66 ;     0.00 ;     0.00 ;    7071.71 ;  1900.00 ;  5006.66 ;     0.00 ;  46127.1 ;     103795.42 ;    50.80 ;     117788.21 ;    57.65 ;  105.45 ;
   6 ;  129 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3503.64 ;     0.00 ;     0.00 ;     0.00 ;    8034.16 ;    -     ;    -     ;     0.00 ;   3796.9 ;       6393.22 ;    32.13 ;       8788.23 ;    44.17 ;   98.44 ;
   6 ;  129 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2329.32 ;     0.00 ;     0.00 ;     0.00 ;    7632.98 ;    -     ;    -     ;     0.00 ;   3796.9 ;       6393.22 ;    32.13 ;       8788.23 ;    44.17 ;   97.60 ;
   6 ;  129 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   858.76 ;     0.00 ;     0.00 ;     0.00 ;    6140.44 ;    -     ;    -     ;     0.00 ;   3796.9 ;       6393.22 ;    32.13 ;       8788.23 ;    44.17 ;   92.59 ;
   6 ;  129 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1874.89 ;     0.00 ;     0.00 ;     0.00 ;    6964.32 ;    -     ;    -     ;     0.00 ;   3796.9 ;       6393.22 ;    32.13 ;       8788.23 ;    44.17 ;  105.45 ;
   6 ;  129 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5215.69 ;     0.00 ;     0.00 ;     0.00 ;    2183.31 ;    -     ;    -     ;     0.00 ;   9317.0 ;      34788.89 ;    67.41 ;      41955.28 ;    81.30 ;   98.44 ;
   6 ;  129 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3781.53 ;     0.00 ;     0.00 ;     0.00 ;    3230.87 ;    -     ;    -     ;     0.00 ;   9317.0 ;      34788.89 ;    67.41 ;      41955.28 ;    81.30 ;   97.60 ;
   6 ;  129 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1444.18 ;     0.00 ;     0.00 ;     0.00 ;    3794.82 ;    -     ;    -     ;     0.00 ;   9317.0 ;      34788.89 ;    67.41 ;      41955.28 ;    81.30 ;   92.59 ;
   6 ;  129 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2945.81 ;     0.00 ;     0.00 ;     0.00 ;    3248.47 ;    -     ;    -     ;     0.00 ;   9317.0 ;      34788.89 ;    67.41 ;      41955.28 ;    81.30 ;  105.45 ;
   6 ;  129 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14812.7 ;      11192.86 ;    78.82 ;      10988.08 ;    77.38 ;    0.00 ;
   6 ;  129 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14812.7 ;      11192.86 ;    78.82 ;      10988.08 ;    77.38 ;    0.00 ;
   6 ;  129 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14812.7 ;      11192.86 ;    78.82 ;      10988.08 ;    77.38 ;    0.00 ;
   6 ;  129 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  14812.7 ;      11192.86 ;    78.82 ;      10988.08 ;    77.38 ;    0.00 ;
   6 ;  129 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  129 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  129 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  129 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  130 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 31724.24 ;     0.00 ;     0.00 ;     0.00 ;    9947.36 ;  1900.00 ;  5797.76 ;     0.00 ;  48669.7 ;     103795.42 ;    50.80 ;     118300.18 ;    57.90 ;   81.56 ;
   6 ;  130 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 29168.40 ;     0.00 ;     0.00 ;     0.00 ;    9247.40 ;  1900.00 ;  5852.76 ;     0.00 ;  48669.7 ;     103795.42 ;    50.80 ;     118300.18 ;    57.90 ;   81.19 ;
   6 ;  130 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 22950.69 ;   108.34 ;     0.00 ;     0.00 ;    6410.26 ;  1900.00 ;  4248.82 ;     0.00 ;  48669.7 ;     103795.42 ;    50.80 ;     118300.18 ;    57.90 ;   76.71 ;
   6 ;  130 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3008.40 ;   393.00 ; 26614.92 ;    56.18 ;     0.00 ;     0.00 ;    7959.92 ;  1900.00 ;  5006.66 ;     0.00 ;  48669.7 ;     103795.42 ;    50.80 ;     118300.18 ;    57.90 ;  105.45 ;
   6 ;  130 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   865.50 ;     0.00 ;  3876.42 ;     0.00 ;     0.00 ;     0.00 ;    7778.58 ;    -     ;    -     ;     0.00 ;   3330.4 ;       6393.22 ;    32.13 ;       8200.58 ;    41.21 ;   81.56 ;
   6 ;  130 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   865.50 ;     0.00 ;  2577.20 ;     0.00 ;     0.00 ;     0.00 ;    7502.30 ;    -     ;    -     ;     0.00 ;   3330.4 ;       6393.22 ;    32.13 ;       8200.58 ;    41.21 ;   81.19 ;
   6 ;  130 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   865.50 ;     0.00 ;   910.44 ;     0.00 ;     0.00 ;     0.00 ;    6205.96 ;    -     ;    -     ;     0.00 ;   3330.4 ;       6393.22 ;    32.13 ;       8200.58 ;    41.21 ;   76.71 ;
   6 ;  130 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   865.50 ;     0.00 ;  2053.80 ;     0.00 ;     0.00 ;     0.00 ;    6902.60 ;    -     ;    -     ;     0.00 ;   3330.4 ;       6393.22 ;    32.13 ;       8200.58 ;    41.21 ;  105.45 ;
   6 ;  130 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5495.93 ;     0.00 ;     0.00 ;     0.00 ;    1903.07 ;    -     ;    -     ;     0.00 ;  10951.1 ;      34788.89 ;    67.41 ;      42677.90 ;    82.70 ;   81.16 ;
   6 ;  130 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4909.33 ;     0.00 ;     0.00 ;     0.00 ;    2103.07 ;    -     ;    -     ;     0.00 ;  10951.1 ;      34788.89 ;    67.41 ;      42677.90 ;    82.70 ;   81.16 ;
   6 ;  130 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1882.16 ;     0.00 ;     0.00 ;     0.00 ;    3356.84 ;    -     ;    -     ;     0.00 ;  10951.1 ;      34788.89 ;    67.41 ;      42677.90 ;    82.70 ;   76.71 ;
   6 ;  130 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3493.58 ;     0.00 ;     0.00 ;     0.00 ;    2700.70 ;    -     ;    -     ;     0.00 ;  10951.1 ;      34788.89 ;    67.41 ;      42677.90 ;    82.70 ;  105.45 ;
   6 ;  130 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16315.3 ;      11192.86 ;    78.82 ;      11026.02 ;    77.65 ;    0.00 ;
   6 ;  130 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16315.3 ;      11192.86 ;    78.82 ;      11026.02 ;    77.65 ;    0.00 ;
   6 ;  130 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  16315.3 ;      11192.86 ;    78.82 ;      11026.02 ;    77.65 ;    0.00 ;
   6 ;  130 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  16315.3 ;      11192.86 ;    78.82 ;      11026.02 ;    77.65 ;    0.00 ;
   6 ;  130 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  130 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  130 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  130 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  131 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3776.50 ;   393.00 ; 33091.93 ;     1.73 ;     0.00 ;     0.00 ;    7813.30 ;  1900.00 ;  5797.76 ;     0.00 ;  40428.1 ;     103795.42 ;    50.80 ;     111879.41 ;    54.76 ;  159.70 ;
   6 ;  131 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3776.50 ;   393.00 ; 31211.67 ;    95.76 ;     0.00 ;     0.00 ;    6531.79 ;  1900.00 ;  5852.76 ;     0.00 ;  40428.1 ;     103795.42 ;    50.80 ;     111879.41 ;    54.76 ;  159.34 ;
   6 ;  131 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3776.50 ;   393.00 ; 22722.17 ;   115.60 ;     0.00 ;     0.00 ;    5877.93 ;  1900.00 ;  4248.82 ;     0.00 ;  40428.1 ;     103795.42 ;    50.80 ;     111879.41 ;    54.76 ;  152.62 ;
   6 ;  131 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3776.50 ;   393.00 ; 27302.98 ;    81.38 ;     0.00 ;     0.00 ;    6528.95 ;  1900.00 ;  5006.66 ;     0.00 ;  40428.1 ;     103795.42 ;    50.80 ;     111879.41 ;    54.76 ;  105.45 ;
   6 ;  131 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2776.08 ;     0.00 ;     0.00 ;     0.00 ;    8761.72 ;    -     ;    -     ;     0.00 ;   1918.6 ;       6393.22 ;    32.13 ;       7320.81 ;    36.79 ;  159.70 ;
   6 ;  131 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1723.80 ;     0.00 ;     0.00 ;     0.00 ;    8238.50 ;    -     ;    -     ;     0.00 ;   1918.6 ;       6393.22 ;    32.13 ;       7320.81 ;    36.79 ;  159.34 ;
   6 ;  131 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   671.64 ;     0.00 ;     0.00 ;     0.00 ;    6327.56 ;    -     ;    -     ;     0.00 ;   1918.6 ;       6393.22 ;    32.13 ;       7320.81 ;    36.79 ;  152.62 ;
   6 ;  131 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1454.30 ;     0.00 ;     0.00 ;     0.00 ;    7384.90 ;    -     ;    -     ;     0.00 ;   1918.6 ;       6393.22 ;    32.13 ;       7320.81 ;    36.79 ;  105.45 ;
   6 ;  131 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1540.90 ;     0.00 ;  4685.14 ;     0.00 ;     0.00 ;     0.00 ;    1521.76 ;    -     ;    -     ;     0.00 ;   4515.4 ;      34788.89 ;    67.41 ;      37144.12 ;    71.98 ;  155.47 ;
   6 ;  131 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1540.90 ;     0.00 ;  4138.99 ;     0.00 ;     0.00 ;     0.00 ;    1681.31 ;    -     ;    -     ;     0.00 ;   4515.4 ;      34788.89 ;    67.41 ;      37144.12 ;    71.98 ;  155.47 ;
   6 ;  131 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1540.90 ;     0.00 ;  1417.79 ;     0.00 ;     0.00 ;     0.00 ;    2629.11 ;    -     ;    -     ;     0.00 ;   4515.4 ;      34788.89 ;    67.41 ;      37144.12 ;    71.98 ;  152.62 ;
   6 ;  131 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1540.90 ;     0.00 ;  2871.28 ;     0.00 ;     0.00 ;     0.00 ;    2130.91 ;    -     ;    -     ;     0.00 ;   4515.4 ;      34788.89 ;    67.41 ;      37144.12 ;    71.98 ;  105.45 ;
   6 ;  131 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  10626.0 ;      11192.86 ;    78.82 ;      10781.63 ;    75.92 ;    0.00 ;
   6 ;  131 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  10626.0 ;      11192.86 ;    78.82 ;      10781.63 ;    75.92 ;    0.00 ;
   6 ;  131 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  10626.0 ;      11192.86 ;    78.82 ;      10781.63 ;    75.92 ;    0.00 ;
   6 ;  131 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  10626.0 ;      11192.86 ;    78.82 ;      10781.63 ;    75.92 ;    0.00 ;
   6 ;  131 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  131 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  131 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  131 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  132 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 32368.40 ;     7.67 ;     0.00 ;     0.00 ;    9410.87 ;  1900.00 ;  5797.76 ;     0.00 ;  50378.1 ;     103795.42 ;    50.80 ;     120536.10 ;    58.99 ;   71.80 ;
   6 ;  132 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 29250.69 ;   115.60 ;     0.00 ;     0.00 ;    9380.71 ;  1900.00 ;  5852.76 ;     0.00 ;  50378.1 ;     103795.42 ;    50.80 ;     120536.10 ;    58.99 ;   71.36 ;
   6 ;  132 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 23180.03 ;   115.60 ;     0.00 ;     0.00 ;    6288.17 ;  1900.00 ;  4248.82 ;     0.00 ;  50378.1 ;     103795.42 ;    50.80 ;     120536.10 ;    58.99 ;   67.12 ;
   6 ;  132 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 26920.86 ;    87.28 ;     0.00 ;     0.00 ;    7785.08 ;  1900.00 ;  5006.66 ;     0.00 ;  50378.1 ;     103795.42 ;    50.80 ;     120536.10 ;    58.99 ;  105.45 ;
   6 ;  132 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   865.50 ;     0.00 ;  4680.13 ;     0.00 ;     0.00 ;     0.00 ;    6974.87 ;    -     ;    -     ;     0.00 ;   6192.0 ;       6393.22 ;    32.13 ;      10594.24 ;    53.24 ;   71.80 ;
   6 ;  132 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   865.50 ;     0.00 ;  3375.43 ;     0.00 ;     0.00 ;     0.00 ;    6704.07 ;    -     ;    -     ;     0.00 ;   6192.0 ;       6393.22 ;    32.13 ;      10594.24 ;    53.24 ;   71.36 ;
   6 ;  132 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   822.35 ;     0.00 ;  1163.06 ;     0.00 ;     0.00 ;     0.00 ;    5996.48 ;    -     ;    -     ;     0.00 ;   6192.0 ;       6393.22 ;    32.13 ;      10594.24 ;    53.24 ;   67.12 ;
   6 ;  132 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   843.13 ;     0.00 ;  2570.56 ;     0.00 ;     0.00 ;     0.00 ;    6408.22 ;    -     ;    -     ;     0.00 ;   6192.0 ;       6393.22 ;    32.13 ;      10594.24 ;    53.24 ;  105.45 ;
   6 ;  132 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4155.74 ;     0.00 ;     0.00 ;     0.00 ;    3243.26 ;    -     ;    -     ;     0.00 ;   4244.4 ;      34788.89 ;    67.41 ;      37090.58 ;    71.87 ;   71.80 ;
   6 ;  132 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3468.18 ;     0.00 ;     0.00 ;     0.00 ;    3544.22 ;    -     ;    -     ;     0.00 ;   4244.4 ;      34788.89 ;    67.41 ;      37090.58 ;    71.87 ;   71.36 ;
   6 ;  132 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1316.54 ;     0.00 ;     0.00 ;     0.00 ;    3922.46 ;    -     ;    -     ;     0.00 ;   4244.4 ;      34788.89 ;    67.41 ;      37090.58 ;    71.87 ;   67.12 ;
   6 ;  132 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2532.90 ;     0.00 ;     0.00 ;     0.00 ;    3661.39 ;    -     ;    -     ;     0.00 ;   4244.4 ;      34788.89 ;    67.41 ;      37090.58 ;    71.87 ;  105.45 ;
   6 ;  132 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14513.9 ;      11192.86 ;    78.82 ;      10910.82 ;    76.83 ;    0.00 ;
   6 ;  132 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14513.9 ;      11192.86 ;    78.82 ;      10910.82 ;    76.83 ;    0.00 ;
   6 ;  132 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14513.9 ;      11192.86 ;    78.82 ;      10910.82 ;    76.83 ;    0.00 ;
   6 ;  132 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  14513.9 ;      11192.86 ;    78.82 ;      10910.82 ;    76.83 ;    0.00 ;
   6 ;  132 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  132 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  132 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
