-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
IPER ; ICEN ;IPAT ;  Dur   ;SIST;   Nome Sist   ;  Demanda   ;  GerPeq  ;   Gter   ;  GterAT  ;   Ghid   ;  Cbomb   ;  Compra  ;  Venda   ; IntercLiq  ; Itaipu50 ; Itaipu60 ; Deficit  ;   ENA    ;   EarmInic    ;EarmInic% ;    EarmFim    ; EarmFim% ;   CMO   ;
  -  ;  -   ;  -  ;  (h)   ; -  ;       -       ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ; (MWmes)  ;    (MWmes)    ;   (%)    ;    (MWmes)    ;   (%)    ; ($/MWh) ;
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;  136 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  15935.2 ;      11331.40 ;    79.80 ;      11329.60 ;    79.78 ;    0.00 ;
   6 ;  136 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  15935.2 ;      11331.40 ;    79.80 ;      11329.60 ;    79.78 ;    0.00 ;
   6 ;  136 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  15935.2 ;      11331.40 ;    79.80 ;      11329.60 ;    79.78 ;    0.00 ;
   6 ;  136 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  136 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  136 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  136 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  137 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 31242.42 ;    27.04 ;     0.00 ;     0.00 ;   10456.22 ;  2377.25 ;  6629.00 ;     0.00 ;  54262.1 ;     113716.32 ;    55.66 ;     132750.41 ;    64.97 ;   84.33 ;
   6 ;  137 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 29037.02 ;   115.60 ;     0.00 ;     0.00 ;    9494.38 ;  1900.00 ;  5861.38 ;     0.00 ;  54262.1 ;     113716.32 ;    55.66 ;     132750.41 ;    64.97 ;   83.48 ;
   6 ;  137 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 23399.77 ;   115.60 ;     0.00 ;     0.00 ;    5968.43 ;  1900.00 ;  4462.66 ;     0.00 ;  54262.1 ;     113716.32 ;    55.66 ;     132750.41 ;    64.97 ;   80.42 ;
   6 ;  137 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3008.40 ;   393.00 ; 26692.58 ;    92.37 ;     0.00 ;     0.00 ;    7918.44 ;  2025.21 ;  5337.50 ;     0.00 ;  54262.1 ;     113716.32 ;    55.66 ;     132750.41 ;    64.97 ;   81.04 ;
   6 ;  137 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   865.50 ;     0.00 ;  5210.38 ;     0.00 ;     0.00 ;     0.00 ;    6444.62 ;    -     ;    -     ;     0.00 ;   3442.1 ;       6063.24 ;    30.47 ;       7564.96 ;    38.02 ;   84.33 ;
   6 ;  137 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   865.50 ;     0.00 ;  2818.04 ;     0.00 ;     0.00 ;     0.00 ;    7261.46 ;    -     ;    -     ;     0.00 ;   3442.1 ;       6063.24 ;    30.47 ;       7564.96 ;    38.02 ;   83.48 ;
   6 ;  137 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   865.50 ;     0.00 ;  1023.02 ;     0.00 ;     0.00 ;     0.00 ;    6093.38 ;    -     ;    -     ;     0.00 ;   3442.1 ;       6063.24 ;    30.47 ;       7564.96 ;    38.02 ;   80.42 ;
   6 ;  137 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   865.50 ;     0.00 ;  2514.91 ;     0.00 ;     0.00 ;     0.00 ;    6441.50 ;    -     ;    -     ;     0.00 ;   3442.1 ;       6063.24 ;    30.47 ;       7564.96 ;    38.02 ;   81.04 ;
   6 ;  137 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5493.46 ;     0.00 ;     0.00 ;     0.00 ;    1905.54 ;    -     ;    -     ;     0.00 ;   7918.7 ;      35716.48 ;    69.21 ;      40532.08 ;    78.54 ;   82.36 ;
   6 ;  137 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4906.86 ;     0.00 ;     0.00 ;     0.00 ;    2105.54 ;    -     ;    -     ;     0.00 ;   7918.7 ;      35716.48 ;    69.21 ;      40532.08 ;    78.54 ;   81.72 ;
   6 ;  137 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1995.24 ;     0.00 ;     0.00 ;     0.00 ;    3243.76 ;    -     ;    -     ;     0.00 ;   7918.7 ;      35716.48 ;    69.21 ;      40532.08 ;    78.54 ;   80.42 ;
   6 ;  137 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3551.02 ;     0.00 ;     0.00 ;     0.00 ;    2643.26 ;    -     ;    -     ;     0.00 ;   7918.7 ;      35716.48 ;    69.21 ;      40532.08 ;    78.54 ;   81.04 ;
   6 ;  137 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14893.0 ;      11331.40 ;    79.80 ;      11272.48 ;    79.38 ;    0.00 ;
   6 ;  137 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14893.0 ;      11331.40 ;    79.80 ;      11272.48 ;    79.38 ;    0.00 ;
   6 ;  137 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14893.0 ;      11331.40 ;    79.80 ;      11272.48 ;    79.38 ;    0.00 ;
   6 ;  137 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  14893.0 ;      11331.40 ;    79.80 ;      11272.48 ;    79.38 ;    0.00 ;
   6 ;  137 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  137 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  137 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  137 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  138 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 32274.58 ;     0.00 ;     0.00 ;     0.00 ;    8828.92 ;  2377.25 ;  6629.00 ;     0.00 ;  44668.3 ;     113716.32 ;    55.66 ;     124331.37 ;    60.85 ;  120.06 ;
   6 ;  138 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 29865.41 ;    74.00 ;     0.00 ;     0.00 ;    8056.29 ;  1900.00 ;  5861.38 ;     0.00 ;  44668.3 ;     113716.32 ;    55.66 ;     124331.37 ;    60.85 ;  119.07 ;
   6 ;  138 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 24029.01 ;   115.60 ;     0.00 ;     0.00 ;    4809.19 ;  1900.00 ;  4462.66 ;     0.00 ;  44668.3 ;     113716.32 ;    55.66 ;     124331.37 ;    60.85 ;  116.34 ;
   6 ;  138 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 27471.16 ;    76.16 ;     0.00 ;     0.00 ;    6575.30 ;  2025.21 ;  5337.50 ;     0.00 ;  44668.3 ;     113716.32 ;    55.66 ;     124331.37 ;    60.85 ;   81.04 ;
   6 ;  138 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2932.78 ;     0.00 ;     0.00 ;     0.00 ;    8605.02 ;    -     ;    -     ;     0.00 ;   2065.8 ;       6063.24 ;    30.47 ;       6895.70 ;    34.66 ;  120.06 ;
   6 ;  138 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1768.81 ;     0.00 ;     0.00 ;     0.00 ;    8193.49 ;    -     ;    -     ;     0.00 ;   2065.8 ;       6063.24 ;    30.47 ;       6895.70 ;    34.66 ;  119.07 ;
   6 ;  138 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   900.87 ;     0.00 ;     0.00 ;     0.00 ;    6098.33 ;    -     ;    -     ;     0.00 ;   2065.8 ;       6063.24 ;    30.47 ;       6895.70 ;    34.66 ;  116.34 ;
   6 ;  138 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1624.13 ;     0.00 ;     0.00 ;     0.00 ;    7215.07 ;    -     ;    -     ;     0.00 ;   2065.8 ;       6063.24 ;    30.47 ;       6895.70 ;    34.66 ;   81.04 ;
   6 ;  138 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  6026.55 ;     0.00 ;     0.00 ;     0.00 ;    1372.45 ;    -     ;    -     ;     0.00 ;   5860.4 ;      35716.48 ;    69.21 ;      38808.01 ;    75.20 ;  119.40 ;
   6 ;  138 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5111.06 ;     0.00 ;     0.00 ;     0.00 ;    1901.34 ;    -     ;    -     ;     0.00 ;   5860.4 ;      35716.48 ;    69.21 ;      38808.01 ;    75.20 ;  119.07 ;
   6 ;  138 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  2073.31 ;     0.00 ;     0.00 ;     0.00 ;    3165.69 ;    -     ;    -     ;     0.00 ;   5860.4 ;      35716.48 ;    69.21 ;      38808.01 ;    75.20 ;  116.34 ;
   6 ;  138 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3776.11 ;     0.00 ;     0.00 ;     0.00 ;    2418.17 ;    -     ;    -     ;     0.00 ;   5860.4 ;      35716.48 ;    69.21 ;      38808.01 ;    75.20 ;   81.04 ;
   6 ;  138 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;  2220.30 ;     0.00 ; 16888.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  10668.0 ;      11331.40 ;    79.80 ;      11005.89 ;    77.50 ;  118.33 ;
   6 ;  138 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;  2220.30 ;     0.00 ; 16802.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  10668.0 ;      11331.40 ;    79.80 ;      11005.89 ;    77.50 ;  118.33 ;
   6 ;  138 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;  2220.30 ;     0.00 ; 14117.75 ;     0.00 ;     0.00 ;     0.00 ;  -10932.85 ;    -     ;    -     ;     0.00 ;  10668.0 ;      11331.40 ;    79.80 ;      11005.89 ;    77.50 ;  116.34 ;
   6 ;  138 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;  2220.30 ;     0.00 ; 15433.02 ;     0.00 ;     0.00 ;     0.00 ;  -11928.15 ;    -     ;    -     ;     0.00 ;  10668.0 ;      11331.40 ;    79.80 ;      11005.89 ;    77.50 ;    0.00 ;
   6 ;  138 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;  118.33 ;
   6 ;  138 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;  118.33 ;
   6 ;  138 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;  116.34 ;
   6 ;  138 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  139 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 33425.80 ;    11.93 ;     0.00 ;     0.00 ;    8357.74 ;  2377.25 ;  6629.00 ;     0.00 ;  59648.6 ;     113716.32 ;    55.66 ;     138229.62 ;    67.65 ;   51.23 ;
   6 ;  139 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 30749.79 ;   115.60 ;     0.00 ;     0.00 ;    7881.61 ;  1900.00 ;  5861.38 ;     0.00 ;  59648.6 ;     113716.32 ;    55.66 ;     138229.62 ;    67.65 ;   50.40 ;
   6 ;  139 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 24426.03 ;   115.60 ;     0.00 ;     0.00 ;    5042.17 ;  1900.00 ;  4462.66 ;     0.00 ;  59648.6 ;     113716.32 ;    55.66 ;     138229.62 ;    67.65 ;   46.21 ;
   6 ;  139 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 28172.84 ;    88.40 ;     0.00 ;     0.00 ;    6534.22 ;  2025.21 ;  5337.50 ;     0.00 ;  59648.6 ;     113716.32 ;    55.66 ;     138229.62 ;    67.65 ;   81.04 ;
   6 ;  139 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  2507.73 ;     0.00 ;     0.00 ;     0.00 ;    9322.27 ;    -     ;    -     ;     0.00 ;   1262.6 ;       6063.24 ;    30.47 ;       6312.06 ;    31.72 ;   51.23 ;
   6 ;  139 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  1423.73 ;     0.00 ;     0.00 ;     0.00 ;    8830.77 ;    -     ;    -     ;     0.00 ;   1262.6 ;       6063.24 ;    30.47 ;       6312.06 ;    31.72 ;   50.40 ;
   6 ;  139 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;   743.51 ;     0.00 ;     0.00 ;     0.00 ;    6547.89 ;    -     ;    -     ;     0.00 ;   1262.6 ;       6063.24 ;    30.47 ;       6312.06 ;    31.72 ;   46.21 ;
   6 ;  139 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  1355.41 ;     0.00 ;     0.00 ;     0.00 ;    7776.00 ;    -     ;    -     ;     0.00 ;   1262.6 ;       6063.24 ;    30.47 ;       6312.06 ;    31.72 ;   81.04 ;
   6 ;  139 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5450.00 ;     0.00 ;     0.00 ;     0.00 ;    1949.00 ;    -     ;    -     ;     0.00 ;  11207.8 ;      35716.48 ;    69.21 ;      43737.25 ;    84.75 ;   47.32 ;
   6 ;  139 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4863.40 ;     0.00 ;     0.00 ;     0.00 ;    2149.00 ;    -     ;    -     ;     0.00 ;  11207.8 ;      35716.48 ;    69.21 ;      43737.25 ;    84.75 ;   46.95 ;
   6 ;  139 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1988.70 ;     0.00 ;     0.00 ;     0.00 ;    3250.30 ;    -     ;    -     ;     0.00 ;  11207.8 ;      35716.48 ;    69.21 ;      43737.25 ;    84.75 ;   46.21 ;
   6 ;  139 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3526.71 ;     0.00 ;     0.00 ;     0.00 ;    2667.57 ;    -     ;    -     ;     0.00 ;  11207.8 ;      35716.48 ;    69.21 ;      43737.25 ;    84.75 ;   81.04 ;
   6 ;  139 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  18516.8 ;      11331.40 ;    79.80 ;      11482.71 ;    80.86 ;    0.00 ;
   6 ;  139 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  18516.8 ;      11331.40 ;    79.80 ;      11482.71 ;    80.86 ;    0.00 ;
   6 ;  139 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  18516.8 ;      11331.40 ;    79.80 ;      11482.71 ;    80.86 ;    0.00 ;
   6 ;  139 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  18516.8 ;      11331.40 ;    79.80 ;      11482.71 ;    80.86 ;    0.00 ;
   6 ;  139 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  139 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  139 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  139 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  140 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 32966.57 ;    27.81 ;     0.00 ;     0.00 ;    8202.83 ;  2377.25 ;  6629.00 ;     0.00 ;  49008.7 ;     113716.32 ;    55.66 ;     128833.47 ;    63.05 ;  106.58 ;
   6 ;  140 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 30872.27 ;   115.60 ;     0.00 ;     0.00 ;    7129.13 ;  1900.00 ;  5861.38 ;     0.00 ;  49008.7 ;     113716.32 ;    55.66 ;     128833.47 ;    63.05 ;  105.96 ;
   6 ;  140 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23697.50 ;   115.60 ;     0.00 ;     0.00 ;    5140.70 ;  1900.00 ;  4462.66 ;     0.00 ;  49008.7 ;     113716.32 ;    55.66 ;     128833.47 ;    63.05 ;  102.27 ;
   6 ;  140 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 27701.45 ;    92.57 ;     0.00 ;     0.00 ;    6379.77 ;  2025.21 ;  5337.50 ;     0.00 ;  49008.7 ;     113716.32 ;    55.66 ;     128833.47 ;    63.05 ;   81.04 ;
   6 ;  140 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2760.71 ;     0.00 ;     0.00 ;     0.00 ;    8777.09 ;    -     ;    -     ;     0.00 ;   1818.8 ;       6063.24 ;    30.47 ;       6771.89 ;    34.03 ;  106.58 ;
   6 ;  140 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1536.63 ;     0.00 ;     0.00 ;     0.00 ;    8425.67 ;    -     ;    -     ;     0.00 ;   1818.8 ;       6063.24 ;    30.47 ;       6771.89 ;    34.03 ;  105.96 ;
   6 ;  140 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   772.59 ;     0.00 ;     0.00 ;     0.00 ;    6226.61 ;    -     ;    -     ;     0.00 ;   1818.8 ;       6063.24 ;    30.47 ;       6771.89 ;    34.03 ;  102.27 ;
   6 ;  140 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1461.59 ;     0.00 ;     0.00 ;     0.00 ;    7377.61 ;    -     ;    -     ;     0.00 ;   1818.8 ;       6063.24 ;    30.47 ;       6771.89 ;    34.03 ;   81.04 ;
   6 ;  140 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5572.54 ;     0.00 ;     0.00 ;     0.00 ;    1826.46 ;    -     ;    -     ;     0.00 ;   6493.3 ;      35716.48 ;    69.21 ;      39416.50 ;    76.38 ;  105.67 ;
   6 ;  140 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5030.82 ;     0.00 ;     0.00 ;     0.00 ;    1981.58 ;    -     ;    -     ;     0.00 ;   6493.3 ;      35716.48 ;    69.21 ;      39416.50 ;    76.38 ;  105.66 ;
   6 ;  140 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1765.95 ;     0.00 ;     0.00 ;     0.00 ;    3473.05 ;    -     ;    -     ;     0.00 ;   6493.3 ;      35716.48 ;    69.21 ;      39416.50 ;    76.38 ;  102.27 ;
   6 ;  140 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3480.04 ;     0.00 ;     0.00 ;     0.00 ;    2714.24 ;    -     ;    -     ;     0.00 ;   6493.3 ;      35716.48 ;    69.21 ;      39416.50 ;    76.38 ;   81.04 ;
   6 ;  140 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  15355.2 ;      11331.40 ;    79.80 ;      11209.07 ;    78.93 ;    0.00 ;
   6 ;  140 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  15355.2 ;      11331.40 ;    79.80 ;      11209.07 ;    78.93 ;    0.00 ;
   6 ;  140 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  15355.2 ;      11331.40 ;    79.80 ;      11209.07 ;    78.93 ;    0.00 ;
   6 ;  140 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  15355.2 ;      11331.40 ;    79.80 ;      11209.07 ;    78.93 ;    0.00 ;
   6 ;  140 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
