***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   86 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   86 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   86 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   86 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   87 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 31569.89 ;     1.52 ;     0.00 ;     0.00 ;    9535.13 ;  1900.00 ;  5788.89 ;     0.00 ;  46383.6 ;      97912.25 ;    47.92 ;     112188.82 ;    54.91 ;  120.82 ;
   6 ;   87 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 29181.35 ;   109.27 ;     0.00 ;     0.00 ;    8775.62 ;  1900.00 ;  5843.89 ;     0.00 ;  46383.6 ;      97912.25 ;    47.92 ;     112188.82 ;    54.91 ;  119.81 ;
   6 ;   87 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23667.56 ;   115.60 ;     0.00 ;     0.00 ;    5170.64 ;  1900.00 ;  3792.30 ;     0.00 ;  46383.6 ;      97912.25 ;    47.92 ;     112188.82 ;    54.91 ;  114.79 ;
   6 ;   87 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 26948.97 ;    84.28 ;     0.00 ;     0.00 ;    7105.63 ;  1900.00 ;  4765.68 ;     0.00 ;  46383.6 ;      97912.25 ;    47.92 ;     112188.82 ;    54.91 ;  117.26 ;
   6 ;   87 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  4377.20 ;     0.00 ;     0.00 ;     0.00 ;    7160.60 ;    -     ;    -     ;     0.00 ;   4489.4 ;       4902.85 ;    24.64 ;       7830.86 ;    39.36 ;  120.82 ;
   6 ;   87 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2216.78 ;     0.00 ;     0.00 ;     0.00 ;    7745.52 ;    -     ;    -     ;     0.00 ;   4489.4 ;       4902.85 ;    24.64 ;       7830.86 ;    39.36 ;  119.81 ;
   6 ;   87 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   917.34 ;     0.00 ;     0.00 ;     0.00 ;    6081.86 ;    -     ;    -     ;     0.00 ;   4489.4 ;       4902.85 ;    24.64 ;       7830.86 ;    39.36 ;  114.79 ;
   6 ;   87 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2109.77 ;     0.00 ;     0.00 ;     0.00 ;    6729.43 ;    -     ;    -     ;     0.00 ;   4489.4 ;       4902.85 ;    24.64 ;       7830.86 ;    39.36 ;  117.26 ;
   6 ;   87 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5305.83 ;     0.00 ;     0.00 ;     0.00 ;    2093.17 ;    -     ;    -     ;     0.00 ;   6549.7 ;      34713.68 ;    67.27 ;      38703.46 ;    75.00 ;  120.82 ;
   6 ;   87 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4689.65 ;     0.00 ;     0.00 ;     0.00 ;    2322.75 ;    -     ;    -     ;     0.00 ;   6549.7 ;      34713.68 ;    67.27 ;      38703.46 ;    75.00 ;  119.81 ;
   6 ;   87 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1370.32 ;     0.00 ;     0.00 ;     0.00 ;    3868.68 ;    -     ;    -     ;     0.00 ;   6549.7 ;      34713.68 ;    67.27 ;      38703.46 ;    75.00 ;  114.79 ;
   6 ;   87 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3130.17 ;     0.00 ;     0.00 ;     0.00 ;    3064.11 ;    -     ;    -     ;     0.00 ;   6549.7 ;      34713.68 ;    67.27 ;      38703.46 ;    75.00 ;  117.26 ;
   6 ;   87 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14604.1 ;      10993.47 ;    77.42 ;      10626.76 ;    74.83 ;    0.00 ;
   6 ;   87 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14604.1 ;      10993.47 ;    77.42 ;      10626.76 ;    74.83 ;    0.00 ;
   6 ;   87 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14604.1 ;      10993.47 ;    77.42 ;      10626.76 ;    74.83 ;    0.00 ;
   6 ;   87 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  14604.1 ;      10993.47 ;    77.42 ;      10626.76 ;    74.83 ;    0.00 ;
   6 ;   87 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   87 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   87 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   87 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   88 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 33540.20 ;    16.51 ;     0.00 ;     0.00 ;    7617.91 ;  1900.00 ;  5788.89 ;     0.00 ;  50599.6 ;      97912.25 ;    47.92 ;     114172.70 ;    55.88 ;   98.16 ;
   6 ;   88 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 30332.52 ;   115.60 ;     0.00 ;     0.00 ;    7668.88 ;  1900.00 ;  5843.89 ;     0.00 ;  50599.6 ;      97912.25 ;    47.92 ;     114172.70 ;    55.88 ;   97.58 ;
   6 ;   88 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3145.84 ;   393.00 ; 23569.93 ;   115.60 ;     0.00 ;     0.00 ;    5660.83 ;  1900.00 ;  3792.30 ;     0.00 ;  50599.6 ;      97912.25 ;    47.92 ;     114172.70 ;    55.88 ;   91.77 ;
   6 ;   88 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3334.85 ;   393.00 ; 27667.51 ;    89.60 ;     0.00 ;     0.00 ;    6614.30 ;  1900.00 ;  4765.68 ;     0.00 ;  50599.6 ;      97912.25 ;    47.92 ;     114172.70 ;    55.88 ;  117.26 ;
   6 ;   88 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2419.32 ;     0.00 ;     0.00 ;     0.00 ;    9118.48 ;    -     ;    -     ;     0.00 ;   3272.2 ;       4902.85 ;    24.64 ;       7380.46 ;    37.09 ;   98.16 ;
   6 ;   88 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1450.53 ;     0.00 ;     0.00 ;     0.00 ;    8511.77 ;    -     ;    -     ;     0.00 ;   3272.2 ;       4902.85 ;    24.64 ;       7380.46 ;    37.09 ;   97.58 ;
   6 ;   88 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   554.73 ;     0.00 ;     0.00 ;     0.00 ;    6444.47 ;    -     ;    -     ;     0.00 ;   3272.2 ;       4902.85 ;    24.64 ;       7380.46 ;    37.09 ;   91.77 ;
   6 ;   88 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1240.20 ;     0.00 ;     0.00 ;     0.00 ;    7599.00 ;    -     ;    -     ;     0.00 ;   3272.2 ;       4902.85 ;    24.64 ;       7380.46 ;    37.09 ;  117.26 ;
   6 ;   88 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4506.38 ;     0.00 ;     0.00 ;     0.00 ;    2892.62 ;    -     ;    -     ;     0.00 ;   7052.2 ;      34713.68 ;    67.27 ;      39509.75 ;    76.56 ;   98.16 ;
   6 ;   88 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3564.05 ;     0.00 ;     0.00 ;     0.00 ;    3448.35 ;    -     ;    -     ;     0.00 ;   7052.2 ;      34713.68 ;    67.27 ;      39509.75 ;    76.56 ;   97.58 ;
   6 ;   88 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1331.92 ;     0.00 ;     0.00 ;     0.00 ;    3907.08 ;    -     ;    -     ;     0.00 ;   7052.2 ;      34713.68 ;    67.27 ;      39509.75 ;    76.56 ;   91.77 ;
   6 ;   88 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2653.87 ;     0.00 ;     0.00 ;     0.00 ;    3540.41 ;    -     ;    -     ;     0.00 ;   7052.2 ;      34713.68 ;    67.27 ;      39509.75 ;    76.56 ;  117.26 ;
   6 ;   88 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;  1545.10 ;     0.00 ; 17563.80 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  18101.4 ;      10993.47 ;    77.42 ;      10815.05 ;    76.16 ;   83.89 ;
   6 ;   88 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;  1545.10 ;     0.00 ; 17477.80 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  18101.4 ;      10993.47 ;    77.42 ;      10815.05 ;    76.16 ;   83.89 ;
   6 ;   88 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;  1528.24 ;     0.00 ; 15576.96 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  18101.4 ;      10993.47 ;    77.42 ;      10815.05 ;    76.16 ;   82.48 ;
   6 ;   88 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;  1536.36 ;     0.00 ; 16514.74 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  18101.4 ;      10993.47 ;    77.42 ;      10815.05 ;    76.16 ;    0.00 ;
   6 ;   88 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   83.89 ;
   6 ;   88 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   83.89 ;
   6 ;   88 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   82.48 ;
   6 ;   88 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   89 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 31808.92 ;     0.00 ;     0.00 ;     0.00 ;    9294.58 ;  1900.00 ;  5788.89 ;     0.00 ;  45139.3 ;      97912.25 ;    47.92 ;     110619.91 ;    54.14 ;  131.64 ;
   6 ;   89 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 29570.65 ;    83.22 ;     0.00 ;     0.00 ;    8360.28 ;  1900.00 ;  5843.89 ;     0.00 ;  45139.3 ;      97912.25 ;    47.92 ;     110619.91 ;    54.14 ;  131.18 ;
   6 ;   89 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 22854.60 ;   115.60 ;     0.00 ;     0.00 ;    5945.50 ;  1900.00 ;  3792.30 ;     0.00 ;  45139.3 ;      97912.25 ;    47.92 ;     110619.91 ;    54.14 ;  123.82 ;
   6 ;   89 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3576.50 ;   393.00 ; 26675.45 ;    78.18 ;     0.00 ;     0.00 ;    7353.28 ;  1900.00 ;  4765.68 ;     0.00 ;  45139.3 ;      97912.25 ;    47.92 ;     110619.91 ;    54.14 ;  117.26 ;
   6 ;   89 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3653.16 ;     0.00 ;     0.00 ;     0.00 ;    7884.64 ;    -     ;    -     ;     0.00 ;   3391.1 ;       4902.85 ;    24.64 ;       6897.35 ;    34.66 ;  131.64 ;
   6 ;   89 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2264.71 ;     0.00 ;     0.00 ;     0.00 ;    7697.59 ;    -     ;    -     ;     0.00 ;   3391.1 ;       4902.85 ;    24.64 ;       6897.35 ;    34.66 ;  131.18 ;
   6 ;   89 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   818.99 ;     0.00 ;     0.00 ;     0.00 ;    6180.21 ;    -     ;    -     ;     0.00 ;   3391.1 ;       4902.85 ;    24.64 ;       6897.35 ;    34.66 ;  123.82 ;
   6 ;   89 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1879.33 ;     0.00 ;     0.00 ;     0.00 ;    6959.87 ;    -     ;    -     ;     0.00 ;   3391.1 ;       4902.85 ;    24.64 ;       6897.35 ;    34.66 ;  117.26 ;
   6 ;   89 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1175.90 ;     0.00 ;  4659.45 ;     0.00 ;     0.00 ;     0.00 ;    1912.45 ;    -     ;    -     ;     0.00 ;   5059.0 ;      34713.68 ;    67.27 ;      37528.16 ;    72.72 ;  131.64 ;
   6 ;   89 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1175.90 ;     0.00 ;  3399.28 ;     0.00 ;     0.00 ;     0.00 ;    2786.02 ;    -     ;    -     ;     0.00 ;   5059.0 ;      34713.68 ;    67.27 ;      37528.16 ;    72.72 ;  131.18 ;
   6 ;   89 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1321.35 ;     0.00 ;     0.00 ;     0.00 ;    3917.65 ;    -     ;    -     ;     0.00 ;   5059.0 ;      34713.68 ;    67.27 ;      37528.16 ;    72.72 ;  123.82 ;
   6 ;   89 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   747.03 ;     0.00 ;  2652.43 ;     0.00 ;     0.00 ;     0.00 ;    3143.62 ;    -     ;    -     ;     0.00 ;   5059.0 ;      34713.68 ;    67.27 ;      37528.16 ;    72.72 ;  117.26 ;
   6 ;   89 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11179.7 ;      10993.47 ;    77.42 ;      10585.36 ;    74.54 ;    0.00 ;
   6 ;   89 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11179.7 ;      10993.47 ;    77.42 ;      10585.36 ;    74.54 ;    0.00 ;
   6 ;   89 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  11179.7 ;      10993.47 ;    77.42 ;      10585.36 ;    74.54 ;    0.00 ;
   6 ;   89 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  11179.7 ;      10993.47 ;    77.42 ;      10585.36 ;    74.54 ;    0.00 ;
   6 ;   89 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   89 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   89 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   89 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   90 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 33959.24 ;    36.65 ;     0.00 ;     0.00 ;    7180.90 ;  1900.00 ;  5788.89 ;     0.00 ;  50147.1 ;      97912.25 ;    47.92 ;     113866.89 ;    55.73 ;  119.40 ;
   6 ;   90 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 30905.08 ;   115.60 ;     0.00 ;     0.00 ;    7058.22 ;  1900.00 ;  5843.89 ;     0.00 ;  50147.1 ;      97912.25 ;    47.92 ;     113866.89 ;    55.73 ;  117.99 ;
   6 ;   90 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23717.80 ;   115.60 ;     0.00 ;     0.00 ;    5120.40 ;  1900.00 ;  3792.30 ;     0.00 ;  50147.1 ;      97912.25 ;    47.92 ;     113866.89 ;    55.73 ;  112.70 ;
   6 ;   90 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 27979.59 ;    94.89 ;     0.00 ;     0.00 ;    6085.61 ;  1900.00 ;  4765.68 ;     0.00 ;  50147.1 ;      97912.25 ;    47.92 ;     113866.89 ;    55.73 ;  117.26 ;
   6 ;   90 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  1835.36 ;     0.00 ;     0.00 ;     0.00 ;    9702.44 ;    -     ;    -     ;     0.00 ;   1089.7 ;       4902.85 ;    24.64 ;       5389.10 ;    27.08 ;  119.40 ;
   6 ;   90 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;   960.17 ;     0.00 ;     0.00 ;     0.00 ;    9002.13 ;    -     ;    -     ;     0.00 ;   1089.7 ;       4902.85 ;    24.64 ;       5389.10 ;    27.08 ;  117.99 ;
   6 ;   90 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   328.02 ;     0.00 ;     0.00 ;     0.00 ;    6671.18 ;    -     ;    -     ;     0.00 ;   1089.7 ;       4902.85 ;    24.64 ;       5389.10 ;    27.08 ;  112.70 ;
   6 ;   90 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;   861.99 ;     0.00 ;     0.00 ;     0.00 ;    7977.21 ;    -     ;    -     ;     0.00 ;   1089.7 ;       4902.85 ;    24.64 ;       5389.10 ;    27.08 ;  117.26 ;
   6 ;   90 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5493.46 ;     0.00 ;     0.00 ;     0.00 ;    1905.54 ;    -     ;    -     ;     0.00 ;  10834.6 ;      34713.68 ;    67.27 ;      42374.85 ;    82.11 ;  115.34 ;
   6 ;   90 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4906.86 ;     0.00 ;     0.00 ;     0.00 ;    2105.54 ;    -     ;    -     ;     0.00 ;  10834.6 ;      34713.68 ;    67.27 ;      42374.85 ;    82.11 ;  114.52 ;
   6 ;   90 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  2201.88 ;     0.00 ;     0.00 ;     0.00 ;    3037.12 ;    -     ;    -     ;     0.00 ;  10834.6 ;      34713.68 ;    67.27 ;      42374.85 ;    82.11 ;  112.70 ;
   6 ;   90 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3658.17 ;     0.00 ;     0.00 ;     0.00 ;    2536.11 ;    -     ;    -     ;     0.00 ;  10834.6 ;      34713.68 ;    67.27 ;      42374.85 ;    82.11 ;  117.26 ;
   6 ;   90 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  17359.8 ;      10993.47 ;    77.42 ;      10843.10 ;    76.36 ;    0.00 ;
   6 ;   90 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  17359.8 ;      10993.47 ;    77.42 ;      10843.10 ;    76.36 ;    0.00 ;
   6 ;   90 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  17359.8 ;      10993.47 ;    77.42 ;      10843.10 ;    76.36 ;    0.00 ;
   6 ;   90 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  17359.8 ;      10993.47 ;    77.42 ;      10843.10 ;    76.36 ;    0.00 ;
   6 ;   90 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
