-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
IPER ; ICEN ;IPAT ;  Dur   ;SIST;   Nome Sist   ;  Demanda   ;  GerPeq  ;   Gter   ;  GterAT  ;   Ghid   ;  Cbomb   ;  Compra  ;  Venda   ; IntercLiq  ; Itaipu50 ; Itaipu60 ; Deficit  ;   ENA    ;   EarmInic    ;EarmInic% ;    EarmFim    ; EarmFim% ;   CMO   ;
  -  ;  -   ;  -  ;  (h)   ; -  ;       -       ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ; (MWmes)  ;    (MWmes)    ;   (%)    ;    (MWmes)    ;   (%)    ; ($/MWh) ;
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;  131 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  131 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  132 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2767.40 ;   393.00 ; 33345.56 ;    70.72 ;     0.00 ;     0.00 ;    8637.76 ;  2387.59 ;  6629.00 ;     0.00 ;  54209.4 ;     113741.51 ;    55.67 ;     133491.77 ;    65.33 ;    0.00 ;
   6 ;  132 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2767.40 ;   393.00 ; 30461.86 ;   115.60 ;     0.00 ;     0.00 ;    8310.54 ;  1900.00 ;  5865.27 ;     0.00 ;  54209.4 ;     113741.51 ;    55.67 ;     133491.77 ;    65.33 ;    0.00 ;
   6 ;  132 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2767.40 ;   393.00 ; 22040.94 ;   115.60 ;     0.00 ;     0.00 ;    7568.26 ;  1900.00 ;  4648.15 ;     0.00 ;  54209.4 ;     113741.51 ;    55.67 ;     133491.77 ;    65.33 ;    0.00 ;
   6 ;  132 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2767.40 ;   393.00 ; 26851.98 ;   103.82 ;     0.00 ;     0.00 ;    8011.50 ;  2027.92 ;  5434.53 ;     0.00 ;  54209.4 ;     113741.51 ;    55.67 ;     133491.77 ;    65.33 ;   80.90 ;
   6 ;  132 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  4555.15 ;     0.00 ;     0.00 ;     0.00 ;    7274.85 ;    -     ;    -     ;     0.00 ;   6071.0 ;       6116.86 ;    30.74 ;      10197.63 ;    51.25 ;    0.00 ;
   6 ;  132 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  2696.98 ;     0.00 ;     0.00 ;     0.00 ;    7557.52 ;    -     ;    -     ;     0.00 ;   6071.0 ;       6116.86 ;    30.74 ;      10197.63 ;    51.25 ;    0.00 ;
   6 ;  132 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;  1245.59 ;     0.00 ;     0.00 ;     0.00 ;    6045.81 ;    -     ;    -     ;     0.00 ;   6071.0 ;       6116.86 ;    30.74 ;      10197.63 ;    51.25 ;    0.00 ;
   6 ;  132 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  2431.89 ;     0.00 ;     0.00 ;     0.00 ;    6699.51 ;    -     ;    -     ;     0.00 ;   6071.0 ;       6116.86 ;    30.74 ;      10197.63 ;    51.25 ;   80.90 ;
   6 ;  132 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  3682.61 ;     0.00 ;     0.00 ;     0.00 ;    3716.39 ;    -     ;    -     ;     0.00 ;   4479.2 ;      35553.59 ;    68.89 ;      38143.05 ;    73.91 ;    0.00 ;
   6 ;  132 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3251.47 ;     0.00 ;     0.00 ;     0.00 ;    3760.93 ;    -     ;    -     ;     0.00 ;   4479.2 ;      35553.59 ;    68.89 ;      38143.05 ;    73.91 ;    0.00 ;
   6 ;  132 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1638.33 ;     0.00 ;     0.00 ;     0.00 ;    3600.67 ;    -     ;    -     ;     0.00 ;   4479.2 ;      35553.59 ;    68.89 ;      38143.05 ;    73.91 ;    0.00 ;
   6 ;  132 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2528.13 ;     0.00 ;     0.00 ;     0.00 ;    3666.15 ;    -     ;    -     ;     0.00 ;   4479.2 ;      35553.59 ;    68.89 ;      38143.05 ;    73.91 ;   80.90 ;
   6 ;  132 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14518.2 ;      11316.85 ;    79.69 ;      11073.20 ;    77.98 ;    0.00 ;
   6 ;  132 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14518.2 ;      11316.85 ;    79.69 ;      11073.20 ;    77.98 ;    0.00 ;
   6 ;  132 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14518.2 ;      11316.85 ;    79.69 ;      11073.20 ;    77.98 ;    0.00 ;
   6 ;  132 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  14518.2 ;      11316.85 ;    79.69 ;      11073.20 ;    77.98 ;    0.00 ;
   6 ;  132 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  132 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  132 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  132 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  133 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 31415.08 ;     0.00 ;     0.00 ;     0.00 ;    9726.52 ;  2387.59 ;  6629.00 ;     0.00 ;  47745.2 ;     113741.51 ;    55.67 ;     128344.47 ;    62.81 ;   92.95 ;
   6 ;  133 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 29226.79 ;     0.00 ;     0.00 ;     0.00 ;    8659.01 ;  1900.00 ;  5865.27 ;     0.00 ;  47745.2 ;     113741.51 ;    55.67 ;     128344.47 ;    62.81 ;   92.19 ;
   6 ;  133 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 23413.05 ;    98.47 ;     0.00 ;     0.00 ;    5938.01 ;  1900.00 ;  4648.15 ;     0.00 ;  47745.2 ;     113741.51 ;    55.67 ;     128344.47 ;    62.81 ;   90.51 ;
   6 ;  133 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3263.59 ;   393.00 ; 26786.35 ;    51.06 ;     0.00 ;     0.00 ;    7528.18 ;  2027.92 ;  5434.53 ;     0.00 ;  47745.2 ;     113741.51 ;    55.67 ;     128344.47 ;    62.81 ;   80.90 ;
   6 ;  133 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  4189.40 ;     0.00 ;     0.00 ;     0.00 ;    7348.40 ;    -     ;    -     ;     0.00 ;   4012.3 ;       6116.86 ;    30.74 ;       8466.64 ;    42.55 ;   92.95 ;
   6 ;  133 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2586.07 ;     0.00 ;     0.00 ;     0.00 ;    7376.23 ;    -     ;    -     ;     0.00 ;   4012.3 ;       6116.86 ;    30.74 ;       8466.64 ;    42.55 ;   92.19 ;
   6 ;  133 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   918.01 ;     0.00 ;     0.00 ;     0.00 ;    6081.19 ;    -     ;    -     ;     0.00 ;   4012.3 ;       6116.86 ;    30.74 ;       8466.64 ;    42.55 ;   90.51 ;
   6 ;  133 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2141.77 ;     0.00 ;     0.00 ;     0.00 ;    6697.43 ;    -     ;    -     ;     0.00 ;   4012.3 ;       6116.86 ;    30.74 ;       8466.64 ;    42.55 ;   80.90 ;
   6 ;  133 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5663.66 ;     0.00 ;     0.00 ;     0.00 ;    1735.34 ;    -     ;    -     ;     0.00 ;   8462.1 ;      35553.59 ;    68.89 ;      41026.19 ;    79.50 ;   91.76 ;
   6 ;  133 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5149.51 ;     0.00 ;     0.00 ;     0.00 ;    1862.89 ;    -     ;    -     ;     0.00 ;   8462.1 ;      35553.59 ;    68.89 ;      41026.19 ;    79.50 ;   91.56 ;
   6 ;  133 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  2415.26 ;     0.00 ;     0.00 ;     0.00 ;    2823.74 ;    -     ;    -     ;     0.00 ;   8462.1 ;      35553.59 ;    68.89 ;      41026.19 ;    79.50 ;   90.51 ;
   6 ;  133 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3866.64 ;     0.00 ;     0.00 ;     0.00 ;    2327.65 ;    -     ;    -     ;     0.00 ;   8462.1 ;      35553.59 ;    68.89 ;      41026.19 ;    79.50 ;   80.90 ;
   6 ;  133 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13151.2 ;      11316.85 ;    79.69 ;      11164.69 ;    78.62 ;    0.00 ;
   6 ;  133 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13151.2 ;      11316.85 ;    79.69 ;      11164.69 ;    78.62 ;    0.00 ;
   6 ;  133 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13151.2 ;      11316.85 ;    79.69 ;      11164.69 ;    78.62 ;    0.00 ;
   6 ;  133 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13151.2 ;      11316.85 ;    79.69 ;      11164.69 ;    78.62 ;    0.00 ;
   6 ;  133 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  133 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  133 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  133 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  134 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 33195.26 ;     0.00 ;     0.00 ;     0.00 ;    7908.24 ;  2387.59 ;  6629.00 ;     0.00 ;  41849.0 ;     113741.51 ;    55.67 ;     123084.34 ;    60.24 ;  124.09 ;
   6 ;  134 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 30565.95 ;    43.25 ;     0.00 ;     0.00 ;    7325.00 ;  1900.00 ;  5865.27 ;     0.00 ;  41849.0 ;     113741.51 ;    55.67 ;     123084.34 ;    60.24 ;  122.73 ;
   6 ;  134 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 23179.15 ;   115.60 ;     0.00 ;     0.00 ;    5620.95 ;  1900.00 ;  4648.15 ;     0.00 ;  41849.0 ;     113741.51 ;    55.67 ;     123084.34 ;    60.24 ;  119.79 ;
   6 ;  134 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3576.50 ;   393.00 ; 27425.54 ;    69.42 ;     0.00 ;     0.00 ;    6594.43 ;  2027.92 ;  5434.53 ;     0.00 ;  41849.0 ;     113741.51 ;    55.67 ;     123084.34 ;    60.24 ;   80.90 ;
   6 ;  134 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2352.16 ;     0.00 ;     0.00 ;     0.00 ;    9185.64 ;    -     ;    -     ;     0.00 ;   1082.5 ;       6116.86 ;    30.74 ;       6178.18 ;    31.05 ;  124.09 ;
   6 ;  134 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1444.19 ;     0.00 ;     0.00 ;     0.00 ;    8518.11 ;    -     ;    -     ;     0.00 ;   1082.5 ;       6116.86 ;    30.74 ;       6178.18 ;    31.05 ;  122.73 ;
   6 ;  134 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   808.92 ;     0.00 ;     0.00 ;     0.00 ;    6190.28 ;    -     ;    -     ;     0.00 ;   1082.5 ;       6116.86 ;    30.74 ;       6178.18 ;    31.05 ;  119.79 ;
   6 ;  134 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1352.99 ;     0.00 ;     0.00 ;     0.00 ;    7486.21 ;    -     ;    -     ;     0.00 ;   1082.5 ;       6116.86 ;    30.74 ;       6178.18 ;    31.05 ;   80.90 ;
   6 ;  134 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5682.61 ;     0.00 ;     0.00 ;     0.00 ;    1716.39 ;    -     ;    -     ;     0.00 ;   4424.8 ;      35553.59 ;    68.89 ;      37331.34 ;    72.34 ;  122.68 ;
   6 ;  134 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5144.08 ;     0.00 ;     0.00 ;     0.00 ;    1868.32 ;    -     ;    -     ;     0.00 ;   4424.8 ;      35553.59 ;    68.89 ;      37331.34 ;    72.34 ;  122.68 ;
   6 ;  134 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  2207.29 ;     0.00 ;     0.00 ;     0.00 ;    3031.71 ;    -     ;    -     ;     0.00 ;   4424.8 ;      35553.59 ;    68.89 ;      37331.34 ;    72.34 ;  119.79 ;
   6 ;  134 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3762.58 ;     0.00 ;     0.00 ;     0.00 ;    2431.70 ;    -     ;    -     ;     0.00 ;   4424.8 ;      35553.59 ;    68.89 ;      37331.34 ;    72.34 ;   80.90 ;
   6 ;  134 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13871.1 ;      11316.85 ;    79.69 ;      11033.59 ;    77.70 ;    0.00 ;
   6 ;  134 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13871.1 ;      11316.85 ;    79.69 ;      11033.59 ;    77.70 ;    0.00 ;
   6 ;  134 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13871.1 ;      11316.85 ;    79.69 ;      11033.59 ;    77.70 ;    0.00 ;
   6 ;  134 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13871.1 ;      11316.85 ;    79.69 ;      11033.59 ;    77.70 ;    0.00 ;
   6 ;  134 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  134 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  134 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  134 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  135 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 33366.48 ;    15.19 ;     0.00 ;     0.00 ;    8420.32 ;  2387.59 ;  6629.00 ;     0.00 ;  57901.8 ;     113741.51 ;    55.67 ;     137010.25 ;    67.06 ;   40.42 ;
   6 ;  135 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 30267.31 ;   115.60 ;     0.00 ;     0.00 ;    8364.09 ;  1900.00 ;  5865.27 ;     0.00 ;  57901.8 ;     113741.51 ;    55.67 ;     137010.25 ;    67.06 ;   39.94 ;
   6 ;  135 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 23630.76 ;   115.60 ;     0.00 ;     0.00 ;    5837.44 ;  1900.00 ;  4648.15 ;     0.00 ;  57901.8 ;     113741.51 ;    55.67 ;     137010.25 ;    67.06 ;   35.99 ;
   6 ;  135 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 27639.19 ;    89.26 ;     0.00 ;     0.00 ;    7068.72 ;  2027.92 ;  5434.53 ;     0.00 ;  57901.8 ;     113741.51 ;    55.67 ;     137010.25 ;    67.06 ;   80.90 ;
   6 ;  135 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  3075.69 ;     0.00 ;     0.00 ;     0.00 ;    8754.31 ;    -     ;    -     ;     0.00 ;   1040.7 ;       6116.86 ;    30.74 ;       5950.54 ;    29.91 ;   40.42 ;
   6 ;  135 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  1877.73 ;     0.00 ;     0.00 ;     0.00 ;    8376.77 ;    -     ;    -     ;     0.00 ;   1040.7 ;       6116.86 ;    30.74 ;       5950.54 ;    29.91 ;   39.94 ;
   6 ;  135 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;   740.54 ;     0.00 ;     0.00 ;     0.00 ;    6550.86 ;    -     ;    -     ;     0.00 ;   1040.7 ;       6116.86 ;    30.74 ;       5950.54 ;    29.91 ;   35.99 ;
   6 ;  135 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  1602.36 ;     0.00 ;     0.00 ;     0.00 ;    7529.05 ;    -     ;    -     ;     0.00 ;   1040.7 ;       6116.86 ;    30.74 ;       5950.54 ;    29.91 ;   80.90 ;
   6 ;  135 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  6317.43 ;     0.00 ;     0.00 ;     0.00 ;    1081.57 ;    -     ;    -     ;     0.00 ;  13382.4 ;      35553.59 ;    68.89 ;      43889.00 ;    85.05 ;    0.00 ;
   6 ;  135 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5644.83 ;     0.00 ;     0.00 ;     0.00 ;    1367.57 ;    -     ;    -     ;     0.00 ;  13382.4 ;      35553.59 ;    68.89 ;      43889.00 ;    85.05 ;    0.00 ;
   6 ;  135 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  4110.81 ;     0.00 ;     0.00 ;     0.00 ;    1128.19 ;    -     ;    -     ;     0.00 ;  13382.4 ;      35553.59 ;    68.89 ;      43889.00 ;    85.05 ;    0.00 ;
   6 ;  135 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  5025.86 ;     0.00 ;     0.00 ;     0.00 ;    1168.42 ;    -     ;    -     ;     0.00 ;  13382.4 ;      35553.59 ;    68.89 ;      43889.00 ;    85.05 ;   80.90 ;
   6 ;  135 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 17578.06 ;     0.00 ;     0.00 ;     0.00 ;  -12157.16 ;    -     ;    -     ;     0.00 ;  19817.1 ;      11316.85 ;    79.69 ;      11723.66 ;    82.56 ;    0.00 ;
   6 ;  135 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 17578.06 ;     0.00 ;     0.00 ;     0.00 ;  -12243.16 ;    -     ;    -     ;     0.00 ;  19817.1 ;      11316.85 ;    79.69 ;      11723.66 ;    82.56 ;    0.00 ;
   6 ;  135 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16320.98 ;     0.00 ;     0.00 ;     0.00 ;  -11603.78 ;    -     ;    -     ;     0.00 ;  19817.1 ;      11316.85 ;    79.69 ;      11723.66 ;    82.56 ;    0.00 ;
   6 ;  135 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 16926.24 ;     0.00 ;     0.00 ;     0.00 ;  -11889.07 ;    -     ;    -     ;     0.00 ;  19817.1 ;      11316.85 ;    79.69 ;      11723.66 ;    82.56 ;    0.00 ;
   6 ;  135 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  135 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  135 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  135 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  136 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 33418.51 ;     5.54 ;     0.00 ;     0.00 ;    8358.63 ;  2387.59 ;  6629.00 ;     0.00 ;  55449.2 ;     113741.51 ;    55.67 ;     135122.56 ;    66.13 ;   72.99 ;
   6 ;  136 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 30350.42 ;   103.79 ;     0.00 ;     0.00 ;    8269.17 ;  1900.00 ;  5865.27 ;     0.00 ;  55449.2 ;     113741.51 ;    55.67 ;     135122.56 ;    66.13 ;   72.30 ;
