-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
IPER ; ICEN ;IPAT ;  Dur   ;SIST;   Nome Sist   ;  Demanda   ;  GerPeq  ;   Gter   ;  GterAT  ;   Ghid   ;  Cbomb   ;  Compra  ;  Venda   ; IntercLiq  ; Itaipu50 ; Itaipu60 ; Deficit  ;   ENA    ;   EarmInic    ;EarmInic% ;    EarmFim    ; EarmFim% ;   CMO   ;
  -  ;  -   ;  -  ;  (h)   ; -  ;       -       ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ; (MWmes)  ;    (MWmes)    ;   (%)    ;    (MWmes)    ;   (%)    ; ($/MWh) ;
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;  134 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1568.20 ;     0.00 ;  3060.72 ;     0.00 ;     0.00 ;     0.00 ;     958.88 ;    -     ;    -     ;     0.00 ;   4306.9 ;      35198.92 ;    68.21 ;      36898.12 ;    71.50 ;  168.77 ;
   6 ;  134 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1568.20 ;     0.00 ;  3599.09 ;     0.00 ;     0.00 ;     0.00 ;    1375.79 ;    -     ;    -     ;     0.00 ;   4306.9 ;      35198.92 ;    68.21 ;      36898.12 ;    71.50 ;  116.86 ;
   6 ;  134 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13758.9 ;      11004.39 ;    77.49 ;      10611.09 ;    74.72 ;    0.00 ;
   6 ;  134 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13758.9 ;      11004.39 ;    77.49 ;      10611.09 ;    74.72 ;    0.00 ;
   6 ;  134 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13758.9 ;      11004.39 ;    77.49 ;      10611.09 ;    74.72 ;    0.00 ;
   6 ;  134 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13758.9 ;      11004.39 ;    77.49 ;      10611.09 ;    74.72 ;    0.00 ;
   6 ;  134 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  134 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  134 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  134 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  135 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 34059.72 ;    53.73 ;     0.00 ;     0.00 ;    7135.60 ;  1900.00 ;  5789.59 ;     0.00 ;  52765.5 ;      97870.59 ;    47.90 ;     115853.92 ;    56.70 ;  101.16 ;
   6 ;  135 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 31992.44 ;   115.60 ;     0.00 ;     0.00 ;    6008.96 ;  1900.00 ;  5844.59 ;     0.00 ;  52765.5 ;      97870.59 ;    47.90 ;     115853.92 ;    56.70 ;  100.57 ;
   6 ;  135 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3476.94 ;   393.00 ; 23431.25 ;   115.60 ;     0.00 ;     0.00 ;    5468.41 ;  1900.00 ;  3831.12 ;     0.00 ;  52765.5 ;      97870.59 ;    47.90 ;     115853.92 ;    56.70 ;   91.77 ;
   6 ;  135 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3506.53 ;   393.00 ; 28095.65 ;    99.37 ;     0.00 ;     0.00 ;    6024.25 ;  1900.00 ;  4786.14 ;     0.00 ;  52765.5 ;      97870.59 ;    47.90 ;     115853.92 ;    56.70 ;  116.86 ;
   6 ;  135 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  1919.54 ;     0.00 ;     0.00 ;     0.00 ;    9618.26 ;    -     ;    -     ;     0.00 ;    737.7 ;       4852.61 ;    24.39 ;       4948.07 ;    24.87 ;  101.16 ;
   6 ;  135 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1107.82 ;     0.00 ;     0.00 ;     0.00 ;    8854.48 ;    -     ;    -     ;     0.00 ;    737.7 ;       4852.61 ;    24.39 ;       4948.07 ;    24.87 ;  100.57 ;
   6 ;  135 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   364.95 ;     0.00 ;     0.00 ;     0.00 ;    6634.25 ;    -     ;    -     ;     0.00 ;    737.7 ;       4852.61 ;    24.39 ;       4948.07 ;    24.87 ;   91.77 ;
   6 ;  135 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;   935.58 ;     0.00 ;     0.00 ;     0.00 ;    7903.63 ;    -     ;    -     ;     0.00 ;    737.7 ;       4852.61 ;    24.39 ;       4948.07 ;    24.87 ;  116.86 ;
   6 ;  135 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5481.59 ;     0.00 ;     0.00 ;     0.00 ;    1917.41 ;    -     ;    -     ;     0.00 ;  13278.8 ;      35198.92 ;    68.21 ;      43771.80 ;    84.82 ;   91.78 ;
   6 ;  135 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4894.99 ;     0.00 ;     0.00 ;     0.00 ;    2117.41 ;    -     ;    -     ;     0.00 ;  13278.8 ;      35198.92 ;    68.21 ;      43771.80 ;    84.82 ;   91.77 ;
   6 ;  135 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  3961.67 ;     0.00 ;     0.00 ;     0.00 ;    1277.33 ;    -     ;    -     ;     0.00 ;  13278.8 ;      35198.92 ;    68.21 ;      43771.80 ;    84.82 ;   91.77 ;
   6 ;  135 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  4564.94 ;     0.00 ;     0.00 ;     0.00 ;    1629.35 ;    -     ;    -     ;     0.00 ;  13278.8 ;      35198.92 ;    68.21 ;      43771.80 ;    84.82 ;  116.86 ;
   6 ;  135 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  19781.1 ;      11004.39 ;    77.49 ;      11383.82 ;    80.16 ;    0.00 ;
   6 ;  135 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  19781.1 ;      11004.39 ;    77.49 ;      11383.82 ;    80.16 ;    0.00 ;
   6 ;  135 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  19781.1 ;      11004.39 ;    77.49 ;      11383.82 ;    80.16 ;    0.00 ;
   6 ;  135 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  19781.1 ;      11004.39 ;    77.49 ;      11383.82 ;    80.16 ;    0.00 ;
   6 ;  135 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  135 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  135 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  135 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  136 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 34433.10 ;    54.49 ;     0.00 ;     0.00 ;    6724.88 ;  1900.00 ;  5789.59 ;     0.00 ;  49788.4 ;      97870.59 ;    47.90 ;     113294.63 ;    55.45 ;  119.73 ;
   6 ;  136 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 32325.47 ;   115.60 ;     0.00 ;     0.00 ;    5637.83 ;  1900.00 ;  5844.59 ;     0.00 ;  49788.4 ;      97870.59 ;    47.90 ;     113294.63 ;    55.45 ;  119.04 ;
   6 ;  136 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23758.98 ;   115.60 ;     0.00 ;     0.00 ;    5079.22 ;  1900.00 ;  3831.12 ;     0.00 ;  49788.4 ;      97870.59 ;    47.90 ;     113294.63 ;    55.45 ;  113.30 ;
   6 ;  136 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 28436.51 ;    99.57 ;     0.00 ;     0.00 ;    5633.37 ;  1900.00 ;  4786.14 ;     0.00 ;  49788.4 ;      97870.59 ;    47.90 ;     113294.63 ;    55.45 ;  116.86 ;
   6 ;  136 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  1728.09 ;     0.00 ;     0.00 ;     0.00 ;    9809.71 ;    -     ;    -     ;     0.00 ;    787.8 ;       4852.61 ;    24.39 ;       5051.72 ;    25.39 ;  119.73 ;
   6 ;  136 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1030.13 ;     0.00 ;     0.00 ;     0.00 ;    8932.17 ;    -     ;    -     ;     0.00 ;    787.8 ;       4852.61 ;    24.39 ;       5051.72 ;    25.39 ;  119.04 ;
   6 ;  136 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   371.43 ;     0.00 ;     0.00 ;     0.00 ;    6627.77 ;    -     ;    -     ;     0.00 ;    787.8 ;       4852.61 ;    24.39 ;       5051.72 ;    25.39 ;  113.30 ;
   6 ;  136 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;   871.69 ;     0.00 ;     0.00 ;     0.00 ;    7967.52 ;    -     ;    -     ;     0.00 ;    787.8 ;       4852.61 ;    24.39 ;       5051.72 ;    25.39 ;  116.86 ;
   6 ;  136 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5512.76 ;     0.00 ;     0.00 ;     0.00 ;    1886.24 ;    -     ;    -     ;     0.00 ;   9129.8 ;      35198.92 ;    68.21 ;      41130.40 ;    79.70 ;  114.92 ;
   6 ;  136 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4978.01 ;     0.00 ;     0.00 ;     0.00 ;    2034.39 ;    -     ;    -     ;     0.00 ;   9129.8 ;      35198.92 ;    68.21 ;      41130.40 ;    79.70 ;  114.72 ;
   6 ;  136 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  2311.98 ;     0.00 ;     0.00 ;     0.00 ;    2927.02 ;    -     ;    -     ;     0.00 ;   9129.8 ;      35198.92 ;    68.21 ;      41130.40 ;    79.70 ;  113.30 ;
   6 ;  136 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3735.91 ;     0.00 ;     0.00 ;     0.00 ;    2458.37 ;    -     ;    -     ;     0.00 ;   9129.8 ;      35198.92 ;    68.21 ;      41130.40 ;    79.70 ;  116.86 ;
   6 ;  136 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  15920.7 ;      11004.39 ;    77.49 ;      10874.83 ;    76.58 ;    0.00 ;
   6 ;  136 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  15920.7 ;      11004.39 ;    77.49 ;      10874.83 ;    76.58 ;    0.00 ;
   6 ;  136 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  15920.7 ;      11004.39 ;    77.49 ;      10874.83 ;    76.58 ;    0.00 ;
   6 ;  136 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  15920.7 ;      11004.39 ;    77.49 ;      10874.83 ;    76.58 ;    0.00 ;
   6 ;  136 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  136 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  136 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  136 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  137 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 32700.05 ;    27.04 ;     0.00 ;     0.00 ;    8430.50 ;  1900.00 ;  5789.59 ;     0.00 ;  48156.1 ;      97870.59 ;    47.90 ;     110732.27 ;    54.20 ;  122.51 ;
   6 ;  137 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 30976.21 ;   115.60 ;     0.00 ;     0.00 ;    6987.09 ;  1900.00 ;  5844.59 ;     0.00 ;  48156.1 ;      97870.59 ;    47.90 ;     110732.27 ;    54.20 ;  121.80 ;
   6 ;  137 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23302.05 ;   115.60 ;     0.00 ;     0.00 ;    5536.15 ;  1900.00 ;  3831.12 ;     0.00 ;  48156.1 ;      97870.59 ;    47.90 ;     110732.27 ;    54.20 ;  116.80 ;
   6 ;  137 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 27449.26 ;    92.37 ;     0.00 ;     0.00 ;    6613.42 ;  1900.00 ;  4786.14 ;     0.00 ;  48156.1 ;      97870.59 ;    47.90 ;     110732.27 ;    54.20 ;  116.86 ;
   6 ;  137 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3334.17 ;     0.00 ;     0.00 ;     0.00 ;    8203.63 ;    -     ;    -     ;     0.00 ;   2609.6 ;       4852.61 ;    24.39 ;       6398.16 ;    32.16 ;  122.51 ;
   6 ;  137 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1734.38 ;     0.00 ;     0.00 ;     0.00 ;    8227.92 ;    -     ;    -     ;     0.00 ;   2609.6 ;       4852.61 ;    24.39 ;       6398.16 ;    32.16 ;  121.80 ;
   6 ;  137 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   583.60 ;     0.00 ;     0.00 ;     0.00 ;    6415.60 ;    -     ;    -     ;     0.00 ;   2609.6 ;       4852.61 ;    24.39 ;       6398.16 ;    32.16 ;  116.80 ;
   6 ;  137 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1557.38 ;     0.00 ;     0.00 ;     0.00 ;    7281.82 ;    -     ;    -     ;     0.00 ;   2609.6 ;       4852.61 ;    24.39 ;       6398.16 ;    32.16 ;  116.86 ;
   6 ;  137 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5478.86 ;     0.00 ;     0.00 ;     0.00 ;    1920.14 ;    -     ;    -     ;     0.00 ;   7698.4 ;      35198.92 ;    68.21 ;      39530.86 ;    76.60 ;  118.54 ;
   6 ;  137 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4910.12 ;     0.00 ;     0.00 ;     0.00 ;    2102.28 ;    -     ;    -     ;     0.00 ;   7698.4 ;      35198.92 ;    68.21 ;      39530.86 ;    76.60 ;  118.47 ;
   6 ;  137 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  2361.58 ;     0.00 ;     0.00 ;     0.00 ;    2877.42 ;    -     ;    -     ;     0.00 ;   7698.4 ;      35198.92 ;    68.21 ;      39530.86 ;    76.60 ;  116.80 ;
   6 ;  137 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3737.86 ;     0.00 ;     0.00 ;     0.00 ;    2456.42 ;    -     ;    -     ;     0.00 ;   7698.4 ;      35198.92 ;    68.21 ;      39530.86 ;    76.60 ;  116.86 ;
   6 ;  137 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14868.8 ;      11004.39 ;    77.49 ;      10811.66 ;    76.14 ;    0.00 ;
   6 ;  137 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14868.8 ;      11004.39 ;    77.49 ;      10811.66 ;    76.14 ;    0.00 ;
   6 ;  137 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14868.8 ;      11004.39 ;    77.49 ;      10811.66 ;    76.14 ;    0.00 ;
   6 ;  137 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  14868.8 ;      11004.39 ;    77.49 ;      10811.66 ;    76.14 ;    0.00 ;
   6 ;  137 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  137 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  137 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  137 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  138 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3776.50 ;   393.00 ; 33414.72 ;     0.00 ;     0.00 ;     0.00 ;    7488.78 ;  1900.00 ;  5789.59 ;     0.00 ;  38965.1 ;      97870.59 ;    47.90 ;     103403.07 ;    50.61 ;  172.45 ;
   6 ;  138 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3776.50 ;   393.00 ; 31151.24 ;    74.00 ;     0.00 ;     0.00 ;    6570.46 ;  1900.00 ;  5844.59 ;     0.00 ;  38965.1 ;      97870.59 ;    47.90 ;     103403.07 ;    50.61 ;  171.46 ;
   6 ;  138 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3776.50 ;   393.00 ; 22448.83 ;   115.60 ;     0.00 ;     0.00 ;    6151.27 ;  1900.00 ;  3831.12 ;     0.00 ;  38965.1 ;      97870.59 ;    47.90 ;     103403.07 ;    50.61 ;  163.56 ;
   6 ;  138 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3776.50 ;   393.00 ; 27232.70 ;    76.16 ;     0.00 ;     0.00 ;    6594.02 ;  1900.00 ;  4786.14 ;     0.00 ;  38965.1 ;      97870.59 ;    47.90 ;     103403.07 ;    50.61 ;  116.86 ;
   6 ;  138 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2688.75 ;     0.00 ;     0.00 ;     0.00 ;    8849.05 ;    -     ;    -     ;     0.00 ;   1446.0 ;       4852.61 ;    24.39 ;       5382.06 ;    27.05 ;  172.45 ;
   6 ;  138 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1737.01 ;     0.00 ;     0.00 ;     0.00 ;    8225.29 ;    -     ;    -     ;     0.00 ;   1446.0 ;       4852.61 ;    24.39 ;       5382.06 ;    27.05 ;  171.46 ;
   6 ;  138 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   544.47 ;     0.00 ;     0.00 ;     0.00 ;    6454.73 ;    -     ;    -     ;     0.00 ;   1446.0 ;       4852.61 ;    24.39 ;       5382.06 ;    27.05 ;  163.56 ;
   6 ;  138 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1368.34 ;     0.00 ;     0.00 ;     0.00 ;    7470.86 ;    -     ;    -     ;     0.00 ;   1446.0 ;       4852.61 ;    24.39 ;       5382.06 ;    27.05 ;  116.86 ;
   6 ;  138 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1568.20 ;     0.00 ;  4657.84 ;     0.00 ;     0.00 ;     0.00 ;    1521.76 ;    -     ;    -     ;     0.00 ;   5646.6 ;      35198.92 ;    68.21 ;      38573.90 ;    74.75 ;  166.20 ;
   6 ;  138 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1568.20 ;     0.00 ;  4234.01 ;     0.00 ;     0.00 ;     0.00 ;    1558.99 ;    -     ;    -     ;     0.00 ;   5646.6 ;      35198.92 ;    68.21 ;      38573.90 ;    74.75 ;  166.18 ;
   6 ;  138 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1568.20 ;     0.00 ;  1796.43 ;     0.00 ;     0.00 ;     0.00 ;    2223.17 ;    -     ;    -     ;     0.00 ;   5646.6 ;      35198.92 ;    68.21 ;      38573.90 ;    74.75 ;  163.56 ;
   6 ;  138 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1568.20 ;     0.00 ;  3081.27 ;     0.00 ;     0.00 ;     0.00 ;    1893.61 ;    -     ;    -     ;     0.00 ;   5646.6 ;      35198.92 ;    68.21 ;      38573.90 ;    74.75 ;  116.86 ;
   6 ;  138 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;  2617.76 ;     0.00 ; 16491.14 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  10627.5 ;      11004.39 ;    77.49 ;      10566.84 ;    74.41 ;  151.69 ;
   6 ;  138 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;  2580.40 ;     0.00 ; 16442.50 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  10627.5 ;      11004.39 ;    77.49 ;      10566.84 ;    74.41 ;  151.69 ;
