-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
IPER ; ICEN ;IPAT ;  Dur   ;SIST;   Nome Sist   ;  Demanda   ;  GerPeq  ;   Gter   ;  GterAT  ;   Ghid   ;  Cbomb   ;  Compra  ;  Venda   ; IntercLiq  ; Itaipu50 ; Itaipu60 ; Deficit  ;   ENA    ;   EarmInic    ;EarmInic% ;    EarmFim    ; EarmFim% ;   CMO   ;
  -  ;  -   ;  -  ;  (h)   ; -  ;       -       ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ; (MWmes)  ;    (MWmes)    ;   (%)    ;    (MWmes)    ;   (%)    ; ($/MWh) ;
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;  132 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2767.40 ;   393.00 ; 25317.08 ;   104.22 ;     0.00 ;     0.00 ;    9546.81 ;  2191.43 ;  6147.21 ;     0.00 ;  58849.4 ;     124718.90 ;    61.04 ;     145174.37 ;    71.05 ;    0.00 ;
   6 ;  132 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  6790.19 ;     0.00 ;     0.00 ;     0.00 ;    5039.81 ;    -     ;    -     ;     0.00 ;   7951.4 ;       8669.41 ;    43.57 ;      13403.26 ;    67.36 ;    0.00 ;
   6 ;  132 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  4831.69 ;     0.00 ;     0.00 ;     0.00 ;    5422.81 ;    -     ;    -     ;     0.00 ;   7951.4 ;       8669.41 ;    43.57 ;      13403.26 ;    67.36 ;    0.00 ;
   6 ;  132 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;  2015.89 ;     0.00 ;     0.00 ;     0.00 ;    5275.51 ;    -     ;    -     ;     0.00 ;   7951.4 ;       8669.41 ;    43.57 ;      13403.26 ;    67.36 ;    0.00 ;
   6 ;  132 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  3885.45 ;     0.00 ;     0.00 ;     0.00 ;    5245.95 ;    -     ;    -     ;     0.00 ;   7951.4 ;       8669.41 ;    43.57 ;      13403.26 ;    67.36 ;    0.00 ;
   6 ;  132 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4159.39 ;     0.00 ;     0.00 ;     0.00 ;    3239.61 ;    -     ;    -     ;     0.00 ;   4718.9 ;      36112.39 ;    69.98 ;      39177.05 ;    75.92 ;    0.00 ;
   6 ;  132 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3449.30 ;     0.00 ;     0.00 ;     0.00 ;    3563.10 ;    -     ;    -     ;     0.00 ;   4718.9 ;      36112.39 ;    69.98 ;      39177.05 ;    75.92 ;    0.00 ;
   6 ;  132 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1361.48 ;     0.00 ;     0.00 ;     0.00 ;    3877.52 ;    -     ;    -     ;     0.00 ;   4718.9 ;      36112.39 ;    69.98 ;      39177.05 ;    75.92 ;    0.00 ;
   6 ;  132 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2553.01 ;     0.00 ;     0.00 ;     0.00 ;    3641.27 ;    -     ;    -     ;     0.00 ;   4718.9 ;      36112.39 ;    69.98 ;      39177.05 ;    75.92 ;    0.00 ;
   6 ;  132 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 17693.92 ;     0.00 ;     0.00 ;     0.00 ;  -12273.02 ;    -     ;    -     ;     0.00 ;  14461.0 ;      11591.36 ;    81.63 ;      11456.28 ;    80.68 ;    0.00 ;
   6 ;  132 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 17693.92 ;     0.00 ;     0.00 ;     0.00 ;  -12359.02 ;    -     ;    -     ;     0.00 ;  14461.0 ;      11591.36 ;    81.63 ;      11456.28 ;    80.68 ;    0.00 ;
   6 ;  132 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14461.0 ;      11591.36 ;    81.63 ;      11456.28 ;    80.68 ;    0.00 ;
   6 ;  132 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17031.91 ;     0.00 ;     0.00 ;     0.00 ;  -11994.74 ;    -     ;    -     ;     0.00 ;  14461.0 ;      11591.36 ;    81.63 ;      11456.28 ;    80.68 ;    0.00 ;
   6 ;  132 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  132 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  132 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  132 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  133 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 31399.19 ;     0.00 ;     0.00 ;     0.00 ;   10372.41 ;  2464.98 ;  6629.00 ;     0.00 ;  52391.3 ;     124718.90 ;    61.04 ;     143545.61 ;    70.25 ;   53.67 ;
   6 ;  133 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 28885.12 ;    63.41 ;     0.00 ;     0.00 ;    9694.09 ;  1900.00 ;  6629.00 ;     0.00 ;  52391.3 ;     124718.90 ;    61.04 ;     143545.61 ;    70.25 ;   53.25 ;
   6 ;  133 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 23214.79 ;   115.60 ;     0.00 ;     0.00 ;    6253.41 ;  2176.20 ;  5699.83 ;     0.00 ;  52391.3 ;     124718.90 ;    61.04 ;     143545.61 ;    70.25 ;   51.70 ;
   6 ;  133 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 26604.50 ;    73.84 ;     0.00 ;     0.00 ;    8087.99 ;  2191.43 ;  6147.21 ;     0.00 ;  52391.3 ;     124718.90 ;    61.04 ;     143545.61 ;    70.25 ;    0.00 ;
   6 ;  133 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  6368.96 ;     0.00 ;     0.00 ;     0.00 ;    5461.04 ;    -     ;    -     ;     0.00 ;   5909.1 ;       8669.41 ;    43.57 ;      11601.49 ;    58.31 ;   53.67 ;
   6 ;  133 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  4446.08 ;     0.00 ;     0.00 ;     0.00 ;    5808.42 ;    -     ;    -     ;     0.00 ;   5909.1 ;       8669.41 ;    43.57 ;      11601.49 ;    58.31 ;   53.25 ;
   6 ;  133 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;  2186.15 ;     0.00 ;     0.00 ;     0.00 ;    5105.25 ;    -     ;    -     ;     0.00 ;   5909.1 ;       8669.41 ;    43.57 ;      11601.49 ;    58.31 ;   51.70 ;
   6 ;  133 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  3778.72 ;     0.00 ;     0.00 ;     0.00 ;    5352.68 ;    -     ;    -     ;     0.00 ;   5909.1 ;       8669.41 ;    43.57 ;      11601.49 ;    58.31 ;    0.00 ;
   6 ;  133 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4771.41 ;     0.00 ;     0.00 ;     0.00 ;    2627.59 ;    -     ;    -     ;     0.00 ;   8708.3 ;      36112.39 ;    69.98 ;      43045.24 ;    83.41 ;   53.67 ;
   6 ;  133 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3706.49 ;     0.00 ;     0.00 ;     0.00 ;    3305.91 ;    -     ;    -     ;     0.00 ;   8708.3 ;      36112.39 ;    69.98 ;      43045.24 ;    83.41 ;   53.25 ;
   6 ;  133 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1323.02 ;     0.00 ;     0.00 ;     0.00 ;    3915.98 ;    -     ;    -     ;     0.00 ;   8708.3 ;      36112.39 ;    69.98 ;      43045.24 ;    83.41 ;   51.70 ;
   6 ;  133 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2750.00 ;     0.00 ;     0.00 ;     0.00 ;    3444.29 ;    -     ;    -     ;     0.00 ;   8708.3 ;      36112.39 ;    69.98 ;      43045.24 ;    83.41 ;    0.00 ;
   6 ;  133 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13097.5 ;      11591.36 ;    81.63 ;      11552.27 ;    81.35 ;    0.00 ;
   6 ;  133 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13097.5 ;      11591.36 ;    81.63 ;      11552.27 ;    81.35 ;    0.00 ;
   6 ;  133 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13097.5 ;      11591.36 ;    81.63 ;      11552.27 ;    81.35 ;    0.00 ;
   6 ;  133 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13097.5 ;      11591.36 ;    81.63 ;      11552.27 ;    81.35 ;    0.00 ;
   6 ;  133 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  133 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  133 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  133 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  134 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 31255.01 ;    23.95 ;     0.00 ;     0.00 ;    9910.55 ;  2464.98 ;  6629.00 ;     0.00 ;  46272.1 ;     124718.90 ;    61.04 ;     139070.28 ;    68.06 ;   93.81 ;
   6 ;  134 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 28211.87 ;   115.60 ;     0.00 ;     0.00 ;    9789.53 ;  1900.00 ;  6629.00 ;     0.00 ;  46272.1 ;     124718.90 ;    61.04 ;     139070.28 ;    68.06 ;   92.82 ;
   6 ;  134 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 23057.75 ;   115.60 ;     0.00 ;     0.00 ;    6310.45 ;  2176.20 ;  5699.83 ;     0.00 ;  46272.1 ;     124718.90 ;    61.04 ;     139070.28 ;    68.06 ;   90.12 ;
   6 ;  134 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3263.59 ;   393.00 ; 26337.71 ;    91.56 ;     0.00 ;     0.00 ;    8017.31 ;  2191.43 ;  6147.21 ;     0.00 ;  46272.1 ;     124718.90 ;    61.04 ;     139070.28 ;    68.06 ;    0.00 ;
   6 ;  134 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  4346.18 ;     0.00 ;     0.00 ;     0.00 ;    7191.62 ;    -     ;    -     ;     0.00 ;   1902.5 ;       8669.41 ;    43.57 ;       8479.46 ;    42.62 ;   93.81 ;
   6 ;  134 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2913.29 ;     0.00 ;     0.00 ;     0.00 ;    7049.01 ;    -     ;    -     ;     0.00 ;   1902.5 ;       8669.41 ;    43.57 ;       8479.46 ;    42.62 ;   92.82 ;
   6 ;  134 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  1785.99 ;     0.00 ;     0.00 ;     0.00 ;    5213.21 ;    -     ;    -     ;     0.00 ;   1902.5 ;       8669.41 ;    43.57 ;       8479.46 ;    42.62 ;   90.12 ;
   6 ;  134 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2704.68 ;     0.00 ;     0.00 ;     0.00 ;    6134.53 ;    -     ;    -     ;     0.00 ;   1902.5 ;       8669.41 ;    43.57 ;       8479.46 ;    42.62 ;    0.00 ;
   6 ;  134 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5690.90 ;     0.00 ;     0.00 ;     0.00 ;    1708.10 ;    -     ;    -     ;     0.00 ;   4652.9 ;      36112.39 ;    69.98 ;      38515.71 ;    74.63 ;   92.82 ;
   6 ;  134 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5164.36 ;     0.00 ;     0.00 ;     0.00 ;    1848.04 ;    -     ;    -     ;     0.00 ;   4652.9 ;      36112.39 ;    69.98 ;      38515.71 ;    74.63 ;   92.82 ;
   6 ;  134 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1919.71 ;     0.00 ;     0.00 ;     0.00 ;    3319.29 ;    -     ;    -     ;     0.00 ;   4652.9 ;      36112.39 ;    69.98 ;      38515.71 ;    74.63 ;   90.12 ;
   6 ;  134 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3620.09 ;     0.00 ;     0.00 ;     0.00 ;    2574.20 ;    -     ;    -     ;     0.00 ;   4652.9 ;      36112.39 ;    69.98 ;      38515.71 ;    74.63 ;    0.00 ;
   6 ;  134 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13845.4 ;      11591.36 ;    81.63 ;      11416.50 ;    80.39 ;    0.00 ;
   6 ;  134 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13845.4 ;      11591.36 ;    81.63 ;      11416.50 ;    80.39 ;    0.00 ;
   6 ;  134 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13845.4 ;      11591.36 ;    81.63 ;      11416.50 ;    80.39 ;    0.00 ;
   6 ;  134 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13845.4 ;      11591.36 ;    81.63 ;      11416.50 ;    80.39 ;    0.00 ;
   6 ;  134 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  134 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  134 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  134 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  135 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2767.40 ;   393.00 ; 32852.97 ;    75.28 ;     0.00 ;     0.00 ;    9134.91 ;  2464.98 ;  6629.00 ;     0.00 ;  62367.1 ;     124718.90 ;    61.04 ;     149299.97 ;    73.07 ;    0.00 ;
   6 ;  135 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2767.40 ;   393.00 ; 31047.68 ;   115.60 ;     0.00 ;     0.00 ;    7724.72 ;  1900.00 ;  6629.00 ;     0.00 ;  62367.1 ;     124718.90 ;    61.04 ;     149299.97 ;    73.07 ;    0.00 ;
   6 ;  135 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2767.40 ;   393.00 ; 23494.32 ;   115.60 ;     0.00 ;     0.00 ;    6114.88 ;  2176.20 ;  5699.83 ;     0.00 ;  62367.1 ;     124718.90 ;    61.04 ;     149299.97 ;    73.07 ;    0.00 ;
   6 ;  135 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2767.40 ;   393.00 ; 27604.73 ;   105.02 ;     0.00 ;     0.00 ;    7259.94 ;  2191.43 ;  6147.21 ;     0.00 ;  62367.1 ;     124718.90 ;    61.04 ;     149299.97 ;    73.07 ;    0.00 ;
   6 ;  135 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  3724.09 ;     0.00 ;     0.00 ;     0.00 ;    8105.91 ;    -     ;    -     ;     0.00 ;   1882.1 ;       8669.41 ;    43.57 ;       8668.18 ;    43.56 ;    0.00 ;
   6 ;  135 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  2536.50 ;     0.00 ;     0.00 ;     0.00 ;    7718.00 ;    -     ;    -     ;     0.00 ;   1882.1 ;       8669.41 ;    43.57 ;       8668.18 ;    43.56 ;    0.00 ;
   6 ;  135 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;  1568.95 ;     0.00 ;     0.00 ;     0.00 ;    5722.45 ;    -     ;    -     ;     0.00 ;   1882.1 ;       8669.41 ;    43.57 ;       8668.18 ;    43.56 ;    0.00 ;
   6 ;  135 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  2346.37 ;     0.00 ;     0.00 ;     0.00 ;    6785.04 ;    -     ;    -     ;     0.00 ;   1882.1 ;       8669.41 ;    43.57 ;       8668.18 ;    43.56 ;    0.00 ;
   6 ;  135 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  7429.43 ;     0.00 ;     0.00 ;     0.00 ;     -30.43 ;    -     ;    -     ;     0.00 ;  13634.8 ;      36112.39 ;    69.98 ;      43991.93 ;    85.25 ;    0.00 ;
   6 ;  135 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  6875.10 ;     0.00 ;     0.00 ;     0.00 ;     137.30 ;    -     ;    -     ;     0.00 ;  13634.8 ;      36112.39 ;    69.98 ;      43991.93 ;    85.25 ;    0.00 ;
   6 ;  135 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  4979.42 ;     0.00 ;     0.00 ;     0.00 ;     259.58 ;    -     ;    -     ;     0.00 ;  13634.8 ;      36112.39 ;    69.98 ;      43991.93 ;    85.25 ;    0.00 ;
   6 ;  135 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  6037.58 ;     0.00 ;     0.00 ;     0.00 ;     156.70 ;    -     ;    -     ;     0.00 ;  13634.8 ;      36112.39 ;    69.98 ;      43991.93 ;    85.25 ;    0.00 ;
   6 ;  135 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 16463.62 ;     0.00 ;     0.00 ;     0.00 ;  -11042.72 ;    -     ;    -     ;     0.00 ;  19740.0 ;      11591.36 ;    81.63 ;      12063.48 ;    84.95 ;    0.00 ;
   6 ;  135 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 14692.24 ;     0.00 ;     0.00 ;     0.00 ;   -9357.34 ;    -     ;    -     ;     0.00 ;  19740.0 ;      11591.36 ;    81.63 ;      12063.48 ;    84.95 ;    0.00 ;
   6 ;  135 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 13449.92 ;     0.00 ;     0.00 ;     0.00 ;   -8732.72 ;    -     ;    -     ;     0.00 ;  19740.0 ;      11591.36 ;    81.63 ;      12063.48 ;    84.95 ;    0.00 ;
   6 ;  135 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 14512.79 ;     0.00 ;     0.00 ;     0.00 ;   -9475.62 ;    -     ;    -     ;     0.00 ;  19740.0 ;      11591.36 ;    81.63 ;      12063.48 ;    84.95 ;    0.00 ;
   6 ;  135 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  135 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  135 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  135 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  136 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2767.40 ;   393.00 ; 33791.73 ;    60.55 ;     0.00 ;     0.00 ;    8181.41 ;  2464.98 ;  6629.00 ;     0.00 ;  60109.1 ;     124718.90 ;    61.04 ;     147987.57 ;    72.43 ;    0.00 ;
   6 ;  136 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2767.40 ;   393.00 ; 31088.53 ;   115.60 ;     0.00 ;     0.00 ;    7683.87 ;  1900.00 ;  6629.00 ;     0.00 ;  60109.1 ;     124718.90 ;    61.04 ;     147987.57 ;    72.43 ;    0.00 ;
   6 ;  136 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2767.40 ;   393.00 ; 23039.39 ;   115.60 ;     0.00 ;     0.00 ;    6569.81 ;  2176.20 ;  5699.83 ;     0.00 ;  60109.1 ;     124718.90 ;    61.04 ;     147987.57 ;    72.43 ;    0.00 ;
   6 ;  136 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2767.40 ;   393.00 ; 27624.07 ;   101.16 ;     0.00 ;     0.00 ;    7236.74 ;  2191.43 ;  6147.21 ;     0.00 ;  60109.1 ;     124718.90 ;    61.04 ;     147987.57 ;    72.43 ;    0.00 ;
   6 ;  136 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  4098.80 ;     0.00 ;     0.00 ;     0.00 ;    7731.20 ;    -     ;    -     ;     0.00 ;   2060.1 ;       8669.41 ;    43.57 ;       8817.45 ;    44.32 ;    0.00 ;
   6 ;  136 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  2607.05 ;     0.00 ;     0.00 ;     0.00 ;    7647.45 ;    -     ;    -     ;     0.00 ;   2060.1 ;       8669.41 ;    43.57 ;       8817.45 ;    44.32 ;    0.00 ;
   6 ;  136 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;  1475.14 ;     0.00 ;     0.00 ;     0.00 ;    5816.26 ;    -     ;    -     ;     0.00 ;   2060.1 ;       8669.41 ;    43.57 ;       8817.45 ;    44.32 ;    0.00 ;
