-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
IPER ; ICEN ;IPAT ;  Dur   ;SIST;   Nome Sist   ;  Demanda   ;  GerPeq  ;   Gter   ;  GterAT  ;   Ghid   ;  Cbomb   ;  Compra  ;  Venda   ; IntercLiq  ; Itaipu50 ; Itaipu60 ; Deficit  ;   ENA    ;   EarmInic    ;EarmInic% ;    EarmFim    ; EarmFim% ;   CMO   ;
  -  ;  -   ;  -  ;  (h)   ; -  ;       -       ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ; (MWmes)  ;    (MWmes)    ;   (%)    ;    (MWmes)    ;   (%)    ; ($/MWh) ;
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;  105 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  105 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  105 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  105 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  106 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 32964.31 ;     1.73 ;     0.00 ;     0.00 ;    8179.02 ;  1900.00 ;  5790.13 ;     0.00 ;  50306.8 ;     104375.34 ;    51.08 ;     120295.56 ;    58.88 ;  107.24 ;
   6 ;  106 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 30055.38 ;    91.74 ;     0.00 ;     0.00 ;    7922.17 ;  1900.00 ;  5845.13 ;     0.00 ;  50306.8 ;     104375.34 ;    51.08 ;     120295.56 ;    58.88 ;  105.90 ;
   6 ;  106 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23579.65 ;   115.60 ;     0.00 ;     0.00 ;    5258.55 ;  1900.00 ;  3733.16 ;     0.00 ;  50306.8 ;     104375.34 ;    51.08 ;     120295.56 ;    58.88 ;  100.86 ;
   6 ;  106 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 27460.74 ;    80.50 ;     0.00 ;     0.00 ;    6608.42 ;  1900.00 ;  4735.61 ;     0.00 ;  50306.8 ;     104375.34 ;    51.08 ;     120295.56 ;    58.88 ;  106.33 ;
   6 ;  106 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2464.70 ;     0.00 ;     0.00 ;     0.00 ;    9073.10 ;    -     ;    -     ;     0.00 ;   1523.3 ;       5649.70 ;    28.39 ;       6343.89 ;    31.88 ;  107.24 ;
   6 ;  106 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1387.11 ;     0.00 ;     0.00 ;     0.00 ;    8575.19 ;    -     ;    -     ;     0.00 ;   1523.3 ;       5649.70 ;    28.39 ;       6343.89 ;    31.88 ;  105.90 ;
   6 ;  106 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   533.43 ;     0.00 ;     0.00 ;     0.00 ;    6465.77 ;    -     ;    -     ;     0.00 ;   1523.3 ;       5649.70 ;    28.39 ;       6343.89 ;    31.88 ;  100.86 ;
   6 ;  106 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1227.16 ;     0.00 ;     0.00 ;     0.00 ;    7612.04 ;    -     ;    -     ;     0.00 ;   1523.3 ;       5649.70 ;    28.39 ;       6343.89 ;    31.88 ;  106.33 ;
   6 ;  106 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5329.10 ;     0.00 ;     0.00 ;     0.00 ;    2069.90 ;    -     ;    -     ;     0.00 ;   7759.5 ;      34873.15 ;    67.58 ;      40013.06 ;    77.54 ;  107.24 ;
   6 ;  106 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4664.62 ;     0.00 ;     0.00 ;     0.00 ;    2347.78 ;    -     ;    -     ;     0.00 ;   7759.5 ;      34873.15 ;    67.58 ;      40013.06 ;    77.54 ;  105.90 ;
   6 ;  106 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1500.68 ;     0.00 ;     0.00 ;     0.00 ;    3738.32 ;    -     ;    -     ;     0.00 ;   7759.5 ;      34873.15 ;    67.58 ;      40013.06 ;    77.54 ;  100.86 ;
   6 ;  106 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3198.38 ;     0.00 ;     0.00 ;     0.00 ;    2995.90 ;    -     ;    -     ;     0.00 ;   7759.5 ;      34873.15 ;    67.58 ;      40013.06 ;    77.54 ;  106.33 ;
   6 ;  106 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16525.6 ;      11214.15 ;    78.97 ;      10992.84 ;    77.41 ;    0.00 ;
   6 ;  106 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16525.6 ;      11214.15 ;    78.97 ;      10992.84 ;    77.41 ;    0.00 ;
   6 ;  106 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  16525.6 ;      11214.15 ;    78.97 ;      10992.84 ;    77.41 ;    0.00 ;
   6 ;  106 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  16525.6 ;      11214.15 ;    78.97 ;      10992.84 ;    77.41 ;    0.00 ;
   6 ;  106 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  106 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  106 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  106 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  107 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 33441.85 ;     0.00 ;     0.00 ;     0.00 ;    7661.65 ;  1900.00 ;  5790.13 ;     0.00 ;  43019.6 ;     104375.34 ;    51.08 ;     116062.77 ;    56.80 ;  119.35 ;
   6 ;  107 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 30255.84 ;    12.22 ;     0.00 ;     0.00 ;    7604.08 ;  1900.00 ;  5845.13 ;     0.00 ;  43019.6 ;     104375.34 ;    51.08 ;     116062.77 ;    56.80 ;  117.40 ;
   6 ;  107 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23756.06 ;   115.60 ;     0.00 ;     0.00 ;    5082.14 ;  1900.00 ;  3733.16 ;     0.00 ;  43019.6 ;     104375.34 ;    51.08 ;     116062.77 ;    56.80 ;  114.00 ;
   6 ;  107 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 27721.42 ;    62.62 ;     0.00 ;     0.00 ;    6311.51 ;  1900.00 ;  4735.61 ;     0.00 ;  43019.6 ;     104375.34 ;    51.08 ;     116062.77 ;    56.80 ;  106.33 ;
   6 ;  107 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2439.65 ;     0.00 ;     0.00 ;     0.00 ;    9098.15 ;    -     ;    -     ;     0.00 ;   1453.4 ;       5649.70 ;    28.39 ;       6241.39 ;    31.37 ;  119.35 ;
   6 ;  107 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1404.98 ;     0.00 ;     0.00 ;     0.00 ;    8557.32 ;    -     ;    -     ;     0.00 ;   1453.4 ;       5649.70 ;    28.39 ;       6241.39 ;    31.37 ;  117.41 ;
   6 ;  107 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   551.78 ;     0.00 ;     0.00 ;     0.00 ;    6447.42 ;    -     ;    -     ;     0.00 ;   1453.4 ;       5649.70 ;    28.39 ;       6241.39 ;    31.37 ;  114.00 ;
   6 ;  107 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1234.02 ;     0.00 ;     0.00 ;     0.00 ;    7605.18 ;    -     ;    -     ;     0.00 ;   1453.4 ;       5649.70 ;    28.39 ;       6241.39 ;    31.37 ;  106.33 ;
   6 ;  107 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5368.67 ;     0.00 ;     0.00 ;     0.00 ;    2030.33 ;    -     ;    -     ;     0.00 ;   7411.8 ;      34873.15 ;    67.58 ;      39731.64 ;    76.99 ;  119.35 ;
   6 ;  107 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4328.66 ;     0.00 ;     0.00 ;     0.00 ;    2683.74 ;    -     ;    -     ;     0.00 ;   7411.8 ;      34873.15 ;    67.58 ;      39731.64 ;    76.99 ;  117.40 ;
   6 ;  107 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1487.42 ;     0.00 ;     0.00 ;     0.00 ;    3751.58 ;    -     ;    -     ;     0.00 ;   7411.8 ;      34873.15 ;    67.58 ;      39731.64 ;    76.99 ;  114.00 ;
   6 ;  107 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3128.27 ;     0.00 ;     0.00 ;     0.00 ;    3066.01 ;    -     ;    -     ;     0.00 ;   7411.8 ;      34873.15 ;    67.58 ;      39731.64 ;    76.99 ;  106.33 ;
   6 ;  107 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  15287.3 ;      11214.15 ;    78.97 ;      10939.23 ;    77.03 ;    0.00 ;
   6 ;  107 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  15287.3 ;      11214.15 ;    78.97 ;      10939.23 ;    77.03 ;    0.00 ;
   6 ;  107 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  15287.3 ;      11214.15 ;    78.97 ;      10939.23 ;    77.03 ;    0.00 ;
   6 ;  107 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  15287.3 ;      11214.15 ;    78.97 ;      10939.23 ;    77.03 ;    0.00 ;
   6 ;  107 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  107 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  107 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  107 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  108 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 30847.88 ;     0.00 ;     0.00 ;     0.00 ;   10923.72 ;  1900.00 ;  5790.13 ;     0.00 ;  44615.2 ;     104375.34 ;    51.08 ;     117100.72 ;    57.31 ;   51.28 ;
   6 ;  108 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 28522.14 ;    80.30 ;     0.00 ;     0.00 ;   10073.96 ;  1900.00 ;  5845.13 ;     0.00 ;  44615.2 ;     104375.34 ;    51.08 ;     117100.72 ;    57.31 ;   50.97 ;
   6 ;  108 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 22103.23 ;   115.60 ;     0.00 ;     0.00 ;    7364.97 ;  1900.00 ;  3733.16 ;     0.00 ;  44615.2 ;     104375.34 ;    51.08 ;     117100.72 ;    57.31 ;   47.94 ;
   6 ;  108 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 25803.97 ;    77.54 ;     0.00 ;     0.00 ;    8892.23 ;  1900.00 ;  4735.61 ;     0.00 ;  44615.2 ;     104375.34 ;    51.08 ;     117100.72 ;    57.31 ;  106.33 ;
   6 ;  108 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  6898.30 ;     0.00 ;     0.00 ;     0.00 ;    4931.70 ;    -     ;    -     ;     0.00 ;   9027.9 ;       5649.70 ;    28.39 ;      10657.18 ;    53.56 ;   51.28 ;
   6 ;  108 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  5891.87 ;     0.00 ;     0.00 ;     0.00 ;    4362.63 ;    -     ;    -     ;     0.00 ;   9027.9 ;       5649.70 ;    28.39 ;      10657.18 ;    53.56 ;   50.97 ;
   6 ;  108 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;  3205.52 ;     0.00 ;     0.00 ;     0.00 ;    4085.88 ;    -     ;    -     ;     0.00 ;   9027.9 ;       5649.70 ;    28.39 ;      10657.18 ;    53.56 ;   47.94 ;
   6 ;  108 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  4762.98 ;     0.00 ;     0.00 ;     0.00 ;    4368.42 ;    -     ;    -     ;     0.00 ;   9027.9 ;       5649.70 ;    28.39 ;      10657.18 ;    53.56 ;  106.33 ;
   6 ;  108 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  3994.67 ;     0.00 ;     0.00 ;     0.00 ;    3404.33 ;    -     ;    -     ;     0.00 ;   4254.7 ;      34873.15 ;    67.58 ;      37531.95 ;    72.73 ;   51.28 ;
   6 ;  108 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3334.37 ;     0.00 ;     0.00 ;     0.00 ;    3678.03 ;    -     ;    -     ;     0.00 ;   4254.7 ;      34873.15 ;    67.58 ;      37531.95 ;    72.73 ;   50.97 ;
   6 ;  108 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1212.02 ;     0.00 ;     0.00 ;     0.00 ;    4026.98 ;    -     ;    -     ;     0.00 ;   4254.7 ;      34873.15 ;    67.58 ;      37531.95 ;    72.73 ;   47.94 ;
   6 ;  108 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2407.12 ;     0.00 ;     0.00 ;     0.00 ;    3787.16 ;    -     ;    -     ;     0.00 ;   4254.7 ;      34873.15 ;    67.58 ;      37531.95 ;    72.73 ;  106.33 ;
   6 ;  108 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11454.1 ;      11214.15 ;    78.97 ;      10763.95 ;    75.80 ;    0.00 ;
   6 ;  108 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11454.1 ;      11214.15 ;    78.97 ;      10763.95 ;    75.80 ;    0.00 ;
   6 ;  108 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  11454.1 ;      11214.15 ;    78.97 ;      10763.95 ;    75.80 ;    0.00 ;
   6 ;  108 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  11454.1 ;      11214.15 ;    78.97 ;      10763.95 ;    75.80 ;    0.00 ;
   6 ;  108 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  108 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  108 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  108 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  109 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 33969.06 ;    11.78 ;     0.00 ;     0.00 ;    7714.32 ;  1900.00 ;  5790.13 ;     0.00 ;  56095.6 ;     104375.34 ;    51.08 ;     126759.37 ;    62.04 ;   90.40 ;
   6 ;  109 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 31879.93 ;   115.60 ;     0.00 ;     0.00 ;    6651.47 ;  1900.00 ;  5845.13 ;     0.00 ;  56095.6 ;     104375.34 ;    51.08 ;     126759.37 ;    62.04 ;   89.88 ;
   6 ;  109 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 24472.80 ;   115.60 ;     0.00 ;     0.00 ;    4895.40 ;  1900.00 ;  3733.16 ;     0.00 ;  56095.6 ;     104375.34 ;    51.08 ;     126759.37 ;    62.04 ;   83.66 ;
   6 ;  109 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3008.40 ;   393.00 ; 28587.27 ;    88.36 ;     0.00 ;     0.00 ;    6019.75 ;  1900.00 ;  4735.61 ;     0.00 ;  56095.6 ;     104375.34 ;    51.08 ;     126759.37 ;    62.04 ;  106.33 ;
   6 ;  109 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2710.17 ;     0.00 ;     0.00 ;     0.00 ;    8827.63 ;    -     ;    -     ;     0.00 ;    955.5 ;       5649.70 ;    28.39 ;       5616.88 ;    28.23 ;   90.40 ;
   6 ;  109 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1779.02 ;     0.00 ;     0.00 ;     0.00 ;    8183.28 ;    -     ;    -     ;     0.00 ;    955.5 ;       5649.70 ;    28.39 ;       5616.88 ;    28.23 ;   89.88 ;
   6 ;  109 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   865.50 ;     0.00 ;   529.67 ;     0.00 ;     0.00 ;     0.00 ;    6586.73 ;    -     ;    -     ;     0.00 ;    955.5 ;       5649.70 ;    28.39 ;       5616.88 ;    28.23 ;   83.66 ;
   6 ;  109 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   921.93 ;     0.00 ;  1375.49 ;     0.00 ;     0.00 ;     0.00 ;    7524.48 ;    -     ;    -     ;     0.00 ;    955.5 ;       5649.70 ;    28.39 ;       5616.88 ;    28.23 ;  106.33 ;
   6 ;  109 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5462.90 ;     0.00 ;     0.00 ;     0.00 ;    1936.10 ;    -     ;    -     ;     0.00 ;  10293.4 ;      34873.15 ;    67.58 ;      41006.50 ;    79.46 ;   83.67 ;
   6 ;  109 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4876.30 ;     0.00 ;     0.00 ;     0.00 ;    2136.10 ;    -     ;    -     ;     0.00 ;  10293.4 ;      34873.15 ;    67.58 ;      41006.50 ;    79.46 ;   83.67 ;
   6 ;  109 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  3341.13 ;     0.00 ;     0.00 ;     0.00 ;    1897.87 ;    -     ;    -     ;     0.00 ;  10293.4 ;      34873.15 ;    67.58 ;      41006.50 ;    79.46 ;   83.66 ;
   6 ;  109 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  4234.18 ;     0.00 ;     0.00 ;     0.00 ;    1960.10 ;    -     ;    -     ;     0.00 ;  10293.4 ;      34873.15 ;    67.58 ;      41006.50 ;    79.46 ;  106.33 ;
   6 ;  109 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16997.0 ;      11214.15 ;    78.97 ;      11465.04 ;    80.74 ;    0.00 ;
   6 ;  109 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16997.0 ;      11214.15 ;    78.97 ;      11465.04 ;    80.74 ;    0.00 ;
   6 ;  109 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  16997.0 ;      11214.15 ;    78.97 ;      11465.04 ;    80.74 ;    0.00 ;
   6 ;  109 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  16997.0 ;      11214.15 ;    78.97 ;      11465.04 ;    80.74 ;    0.00 ;
   6 ;  109 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  109 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  109 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  109 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  110 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 30861.72 ;     0.00 ;     0.00 ;     0.00 ;   10241.78 ;  1900.00 ;  5790.13 ;     0.00 ;  41826.5 ;     104375.34 ;    51.08 ;     114682.47 ;    56.13 ;  136.87 ;
